ts_ns,exchange,feed,source_engine_ts_ns,source_system_ts_ns,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns
1760671987647882732,bitget,orderbook,1760671987644000000,1760671987645000000,0.09772942,,market,,,,,,,,,,,
1760671987676887624,binance,bbo,1760671987675000000,1760671987675000000,0.09773685,,market,,,,,,,,,,,
1760671987693546020,gate,bbo,1760671987692000000,1760671987693000000,0.09772000,,market,,,,,,,,,,,
1760671987698186176,bitget,orderbook,1760671987695000000,1760671987645000000,0.09772983,,market,,,,,,,,,,,
1760671987698186176,bitget,bbo,1760671987695000000,1760671987696000000,0.09772283,,market,,,,,,,,,,,
1760671987744237862,binance,bbo,1760671987743000000,1760671987743000000,0.09773580,,market,,,,,,,,,,,
1760671987801029401,bitget,orderbook,1760671987798000000,1760671987797000000,0.09771983,,market,,,,,,,,,,,
1760671987801029401,bitget,bbo,1760671987798000000,1760671987798000000,0.09772233,,market,,,,,,,,,,,
1760671987832645909,bybit,bbo,1760671987789000000,1760671987795000000,0.09772735,,market,,,,,,,,,,,
1760671987844362098,bybit,orderbook,1760671987789000000,1760671987804000000,0.09772735,,market,,,,,,,,,,,
1760671987912305016,bitget,orderbook,1760671987909000000,1760671987797000000,0.09771983,,market,,,,,,,,,,,
1760671987912305016,bitget,bbo,1760671987909000000,1760671987910000000,0.09772233,,market,,,,,,,,,,,
1760671987941576171,bybit,orderbook,1760671987888000000,1760671987904000000,0.09772735,,market,,,,,,,,,,,
1760671987949627944,bitget,orderbook,1760671987944000000,1760671987947000000,0.09771983,,market,,,,,,,,,,,
1760671987970807404,binance,bbo,1760671987969000000,1760671987969000000,0.09774000,,market,,,,,,,,,,,
1760671987970374823,gate,bbo,1760671987968000000,1760671987970000000,0.09772000,,market,,,,,,,,,,,
1760671987981164058,bybit,orderbook,1760671987938000000,1760671987945000000,0.09772775,,market,,,,,,,,,,,
1760671987980182847,binance,bbo,1760671987977000000,1760671987978000000,0.09774000,,market,,,,,,,,,,,
1760671988029985619,gate,bbo,1760671988027000000,1760671988029000000,0.09772000,,market,,,,,,,,,,,
1760671988040805142,bybit,orderbook,1760671988003000000,1760671988004000000,0.09772765,,market,,,,,,,,,,,
1760671988060805016,bybit,orderbook,1760671988017000000,1760671988024000000,0.09772762,,market,,,,,,,,,,,
1760671988075193365,binance,bbo,1760671988074000000,1760671988074000000,0.09774945,,market,,,,,,,,,,,
1760671988074407412,gate,bbo,1760671988073000000,1760671988074000000,0.09772500,,market,,,,,,,,,,,
1760671988095172756,gate,cancel,,,0.09783000,sell,cancel,t-gate-s-3832,ask,100.00000000,gate_bbo,1760671988094000000,0.09770500,,74,,,1760671988095172756
1760671988081225561,bybit,orderbook,1760671988038000000,1760671988045000000,0.09772768,,market,,,,,,,,,,,
1760671988081639477,binance,bbo,1760671988080000000,1760671988080000000,0.09772396,,market,,,,,,,,,,,
1760671988080466183,binance,trade,1760671988074000000,1760671988079000000,0.09772896,sell,market,,,,,,,,,,,
1760671988095097852,gate,bbo,1760671988094000000,1760671988094000000,0.09770500,,market,,,,,,,,,,,
1760671988078540262,bitget,orderbook,1760671988074000000,1760671987947000000,0.09773496,,market,,,,,,,,,,,
1760671988078540262,bitget,bbo,1760671988074000000,1760671988076000000,0.09775696,,market,,,,,,,,,,,
1760671988097278708,gate,cancel_ack,,,0.09783000,sell,report,t-gate-s-3832,ask,,,,,,,,2105,1760671987457266393
1760671988097673919,bitget,orderbook,1760671988094000000,1760671988095000000,0.09775496,,market,,,,,,,,,,,
1760671988128662915,gate,bbo,1760671988127000000,1760671988128000000,0.09770000,,market,,,,,,,,,,,
1760671988151038406,bybit,bbo,1760671988112000000,1760671988115000000,0.09771741,,market,,,,,,,,,,,
1760671988147974098,bybit,trade,1760671988109000000,1760671988111000000,0.09772241,sell,market,,,,,,,,,,,
1760671988156699448,binance,bbo,1760671988155000000,1760671988155000000,0.09767807,,market,,,,,,,,,,,
1760671988155594322,binance,trade,1760671988148000000,1760671988154000000,0.09769807,sell,market,,,,,,,,,,,
1760671988148275107,gate,bbo,1760671988147000000,1760671988147000000,0.09770000,,market,,,,,,,,,,,
1760671988157883019,gate,quote,,,0.09774000,sell,quote,t-gate-s-3834,ask,100.00000000,binance_bbo_adj,1760671988157787924,0.09765807,17,,,,1760671988157883019
1760671988159785118,gate,cancel,,,0.09774000,sell,cancel,t-gate-s-3834,ask,100.00000000,binance_trade_adj,1760671988159699693,0.09768827,,84,,,1760671988159785118
1760671988160730699,bybit,orderbook,1760671988120000000,1760671988124000000,0.09772106,,market,,,,,,,,,,,
1760671988170633564,bybit,bbo,1760671988132000000,1760671988134000000,0.09771106,,market,,,,,,,,,,,
1760671988158926143,binance,bbo,1760671988158000000,1760671988158000000,0.09765806,,market,,,,,,,,,,,
1760671988159702371,binance,trade,1760671988155000000,1760671988158000000,0.09766806,sell,market,,,,,,,,,,,
1760671988170282612,gate,bbo,1760671988169000000,1760671988169000000,0.09765000,,market,,,,,,,,,,,
1760671988170469932,bitget,trade,1760671988160000000,1760671988168000000,0.09768684,sell,market,,,,,,,,,,,
1760671988177743121,gate,quote_ack,,,0.09774000,sell,report,t-gate-s-3834,ask,,,,,,,19859,17957,1760671988157883019
1760671988177744650,gate,cancel_ack,,,0.09774000,sell,report,t-gate-s-3834,ask,,,,,,,,,1760671988157883019
1760671988180933733,bybit,orderbook,1760671988142000000,1760671988144000000,0.09771943,,market,,,,,,,,,,,
1760671988194313303,binance,bbo,1760671988192000000,1760671988193000000,0.09766259,,market,,,,,,,,,,,
1760671988193503455,gate,bbo,1760671988192000000,1760671988193000000,0.09764500,,market,,,,,,,,,,,
1760671988189311325,bitget,orderbook,1760671988184000000,1760671988095000000,0.09767130,,market,,,,,,,,,,,
1760671988189311325,bitget,bbo,1760671988184000000,1760671988187000000,0.09764880,,market,,,,,,,,,,,
1760671988200719675,bybit,orderbook,1760671988160000000,1760671988164000000,0.09771943,,market,,,,,,,,,,,
1760671988210562655,bybit,bbo,1760671988167000000,1760671988174000000,0.09770943,,market,,,,,,,,,,,
1760671988220661887,bybit,orderbook,1760671988183000000,1760671988184000000,0.09771898,,market,,,,,,,,,,,
1760671988230644579,bybit,bbo,1760671988193000000,1760671988194000000,0.09766898,,market,,,,,,,,,,,
1760671988228955880,bybit,trade,1760671988190000000,1760671988192000000,0.09764898,sell,market,,,,,,,,,,,
1760671988226679069,binance,bbo,1760671988225000000,1760671988225000000,0.09766244,,market,,,,,,,,,,,
1760671988227806576,gate,bbo,1760671988226000000,1760671988227000000,0.09765000,,market,,,,,,,,,,,
1760671988240946932,bybit,bbo,1760671988203000000,1760671988205000000,0.09765410,,market,,,,,,,,,,,
1760671988242943746,binance,bbo,1760671988241000000,1760671988241000000,0.09766247,,market,,,,,,,,,,,
1760671988243857726,gate,bbo,1760671988243000000,1760671988243000000,0.09766500,,market,,,,,,,,,,,
1760671988249822810,bitget,orderbook,1760671988244000000,1760671988247000000,0.09762150,,market,,,,,,,,,,,
1760671988257976645,gate,quote,,,0.09775000,sell,quote,t-gate-s-3836,ask,100.00000000,gate_bbo,1760671988243857726,0.09766500,27,,,,1760671988257976645
1760671988261107826,bybit,orderbook,1760671988223000000,1760671988224000000,0.09765422,,market,,,,,,,,,,,
1760671988274520036,gate,bbo,1760671988273000000,1760671988274000000,0.09766500,,market,,,,,,,,,,,
1760671988277641879,gate,quote_ack,,,0.09775000,sell,report,t-gate-s-3836,ask,,,,,,,19664,,1760671988257976645
1760671988280554729,bybit,orderbook,1760671988240000000,1760671988244000000,0.09765434,,market,,,,,,,,,,,
1760671988286622953,gate,bbo,1760671988285000000,1760671988286000000,0.09766500,,market,,,,,,,,,,,
1760671988290171264,bitget,orderbook,1760671988286000000,1760671988247000000,0.09767246,,market,,,,,,,,,,,
1760671988290171264,bitget,bbo,1760671988286000000,1760671988288000000,0.09767146,,market,,,,,,,,,,,
1760671988300842343,bybit,orderbook,1760671988260000000,1760671988265000000,0.09765462,,market,,,,,,,,,,,
1760671988310718992,bybit,bbo,1760671988273000000,1760671988274000000,0.09766462,,market,,,,,,,,,,,
1760671988298566942,binance,bbo,1760671988297000000,1760671988297000000,0.09766272,,market,,,,,,,,,,,
1760671988310459625,binance,trade,1760671988155000000,1760671988309000000,0.09765772,sell,market,,,,,,,,,,,
1760671988300039393,gate,bbo,1760671988299000000,1760671988299000000,0.09768000,,market,,,,,,,,,,,
1760671988320706973,bybit,orderbook,1760671988279000000,1760671988284000000,0.09767484,,market,,,,,,,,,,,
1760671988323872792,binance,bbo,1760671988322000000,1760671988322000000,0.09767303,,market,,,,,,,,,,,
1760671988335147701,gate,bbo,1760671988334000000,1760671988334000000,0.09768500,,market,,,,,,,,,,,
1760671988340941846,bybit,orderbook,1760671988296000000,1760671988305000000,0.09767484,,market,,,,,,,,,,,
1760671988361366630,bybit,orderbook,1760671988307000000,1760671988325000000,0.09767484,,market,,,,,,,,,,,
1760671988380495805,bybit,orderbook,1760671988338000000,1760671988344000000,0.09767474,,market,,,,,,,,,,,
1760671988390515416,bybit,bbo,1760671988353000000,1760671988354000000,0.09767474,,market,,,,,,,,,,,
1760671988390742939,gate,bbo,1760671988389000000,1760671988390000000,0.09766500,,market,,,,,,,,,,,
1760671988400679574,bybit,orderbook,1760671988358000000,1760671988364000000,0.09767943,,market,,,,,,,,,,,
1760671988410629571,bybit,bbo,1760671988370000000,1760671988374000000,0.09768443,,market,,,,,,,,,,,
1760671988406522932,gate,bbo,1760671988405000000,1760671988406000000,0.09765000,,market,,,,,,,,,,,
1760671988398566561,bitget,orderbook,1760671988396000000,1760671988247000000,0.09767254,,market,,,,,,,,,,,
1760671988398566561,bitget,bbo,1760671988396000000,1760671988396000000,0.09767154,,market,,,,,,,,,,,
1760671988420638893,bybit,orderbook,1760671988382000000,1760671988384000000,0.09768443,,market,,,,,,,,,,,
1760671988440590601,bybit,orderbook,1760671988400000000,1760671988404000000,0.09768443,,market,,,,,,,,,,,
1760671988460808282,bybit,orderbook,1760671988411000000,1760671988424000000,0.09768443,,market,,,,,,,,,,,
1760671988480508023,bybit,orderbook,1760671988442000000,1760671988444000000,0.09768443,,market,,,,,,,,,,,
1760671988549477081,bitget,orderbook,1760671988544000000,1760671988547000000,0.09767254,,market,,,,,,,,,,,
1760671988562412221,bybit,orderbook,1760671988511000000,1760671988524000000,0.09768443,,market,,,,,,,,,,,
1760671988638660208,binance,bbo,1760671988637000000,1760671988637000000,0.09766771,,market,,,,,,,,,,,
1760671988680574470,bybit,orderbook,1760671988637000000,1760671988644000000,0.09768443,,market,,,,,,,,,,,
1760671988698241422,bitget,orderbook,1760671988695000000,1760671988547000000,0.09767254,,market,,,,,,,,,,,
1760671988698241422,bitget,bbo,1760671988695000000,1760671988696000000,0.09765004,,market,,,,,,,,,,,
1760671988720660925,bybit,orderbook,1760671988671000000,1760671988684000000,0.09768443,,market,,,,,,,,,,,
1760671988740730543,bybit,orderbook,1760671988687000000,1760671988704000000,0.09768443,,market,,,,,,,,,,,
1760671988812541931,binance,bbo,1760671988811000000,1760671988811000000,0.09766771,,market,,,,,,,,,,,
1760671988817556666,bitget,orderbook,1760671988815000000,1760671988699000000,0.09767254,,market,,,,,,,,,,,
1760671988817556666,bitget,bbo,1760671988815000000,1760671988815000000,0.09765054,,market,,,,,,,,,,,
1760671988845925493,binance,bbo,1760671988844000000,1760671988844000000,0.09767450,,market,,,,,,,,,,,
1760671988848767439,binance,trade,1760671988844000000,1760671988847000000,0.09766450,sell,market,,,,,,,,,,,
1760671988854640018,gate,bbo,1760671988854000000,1760671988854000000,0.09768000,,market,,,,,,,,,,,
1760671988844808412,gate,trade,1760671988844000000,1760671988844000000,0.09767000,buy,market,,,,,,,,,,,
1760671988847976722,bitget,orderbook,1760671988844000000,1760671988845000000,0.09764758,,market,,,,,,,,,,,
1760671988875023793,gate,cancel,,,0.09775000,sell,cancel,t-gate-s-3836,ask,100.00000000,gate_bbo,1760671988874000000,0.09769500,,74,,,1760671988875023793
1760671988874948134,gate,bbo,1760671988874000000,1760671988874000000,0.09769500,,market,,,,,,,,,,,
1760671988877634482,gate,cancel_ack,,,0.09775000,sell,report,t-gate-s-3836,ask,,,,,,,,2609,1760671988257976645
1760671988880878793,bybit,orderbook,1760671988841000000,1760671988844000000,0.09767866,,market,,,,,,,,,,,
1760671988880873507,bybit,bbo,1760671988841000000,1760671988844000000,0.09767866,,market,,,,,,,,,,,
1760671988886095145,gate,bbo,1760671988885000000,1760671988885000000,0.09768500,,market,,,,,,,,,,,
1760671988901197424,bybit,orderbook,1760671988847000000,1760671988865000000,0.09767866,,market,,,,,,,,,,,
1760671988920712835,bybit,orderbook,1760671988882000000,1760671988884000000,0.09768366,,market,,,,,,,,,,,
1760671988927727019,bitget,orderbook,1760671988923000000,1760671988845000000,0.09764861,,market,,,,,,,,,,,
1760671988927727019,bitget,bbo,1760671988923000000,1760671988925000000,0.09768011,,market,,,,,,,,,,,
1760671988924429628,bitget,trade,1760671988913000000,1760671988922000000,0.09774361,buy,market,,,,,,,,,,,
1760671988940977822,bybit,orderbook,1760671988902000000,1760671988904000000,0.09768366,,market,,,,,,,,,,,
1760671988950652282,bybit,bbo,1760671988912000000,1760671988914000000,0.09768866,,market,,,,,,,,,,,
1760671988957891257,gate,quote,,,0.09777000,sell,quote,t-gate-s-3838,ask,100.00000000,bybit_bbo_adj,1760671988950652282,0.09768866,21,,,,1760671988957891257
1760671988960820355,bybit,orderbook,1760671988918000000,1760671988924000000,0.09768866,,market,,,,,,,,,,,
1760671988970551476,bybit,bbo,1760671988932000000,1760671988934000000,0.09768866,,market,,,,,,,,,,,
1760671988977727866,gate,quote_ack,,,0.09777000,sell,report,t-gate-s-3838,ask,,,,,,,19835,,1760671988957891257
1760671988980771417,bybit,orderbook,1760671988932000000,1760671988944000000,0.09768866,,market,,,,,,,,,,,
1760671988999745012,gate,cancel,,,0.09777000,sell,cancel,t-gate-s-3838,ask,100.00000000,binance_trade_adj,1760671988999660363,0.09765512,,79,,,1760671988999745012
1760671989008072427,gate,cancel_ack,,,0.09777000,sell,report,t-gate-s-3838,ask,,,,,,,,8326,1760671988957891257
1760671989000558153,bybit,orderbook,1760671988958000000,1760671988964000000,0.09768866,,market,,,,,,,,,,,
1760671988999660363,binance,trade,1760671988844000000,1760671988998000000,0.09765512,sell,market,,,,,,,,,,,
1760671988998037268,bitget,orderbook,1760671988995000000,1760671988995000000,0.09765361,,market,,,,,,,,,,,
1760671989020661987,bybit,orderbook,1760671988974000000,1760671988984000000,0.09768866,,market,,,,,,,,,,,
1760671989027856041,binance,bbo,1760671989026000000,1760671989026000000,0.09768012,,market,,,,,,,,,,,
1760671989032311084,bitget,orderbook,1760671989027000000,1760671988995000000,0.09765361,,market,,,,,,,,,,,
1760671989032311084,bitget,bbo,1760671989027000000,1760671989029000000,0.09768111,,market,,,,,,,,,,,
1760671989040717940,bybit,orderbook,1760671989002000000,1760671989004000000,0.09768866,,market,,,,,,,,,,,
1760671989057471322,gate,quote,,,0.09776000,sell,quote,t-gate-s-3840,ask,100.00000000,bitget_bbo_adj,1760671989032311084,0.09768111,16,,,,1760671989057471322
1760671989060691664,bybit,orderbook,1760671989010000000,1760671989024000000,0.09768866,,market,,,,,,,,,,,
1760671989077299210,gate,quote_ack,,,0.09776000,sell,report,t-gate-s-3840,ask,,,,,,,19826,,1760671989057471322
1760671989087307931,gate,cancel,,,0.09776000,sell,cancel,t-gate-s-3840,ask,100.00000000,binance_trade_adj,1760671989087239719,0.09771512,,67,,,1760671989087307931
1760671989080934683,bybit,orderbook,1760671989036000000,1760671989045000000,0.09768896,,market,,,,,,,,,,,
1760671989086421950,binance,bbo,1760671989085000000,1760671989085000000,0.09769000,,market,,,,,,,,,,,
1760671989087239719,binance,trade,1760671989079000000,1760671989085000000,0.09771500,buy,market,,,,,,,,,,,
1760671989088671762,gate,bbo,1760671989088000000,1760671989088000000,0.09769500,,market,,,,,,,,,,,
1760671989097794493,gate,cancel_ack,,,0.09776000,sell,report,t-gate-s-3840,ask,,,,,,,,10485,1760671989057471322
1760671989100771250,bybit,orderbook,1760671989063000000,1760671989064000000,0.09768896,,market,,,,,,,,,,,
1760671989120644477,bybit,orderbook,1760671989078000000,1760671989084000000,0.09768932,,market,,,,,,,,,,,
1760671989133680143,gate,bbo,1760671989132000000,1760671989133000000,0.09769000,,market,,,,,,,,,,,
1760671989134905938,bitget,orderbook,1760671989132000000,1760671988995000000,0.09767953,,market,,,,,,,,,,,
1760671989134905938,bitget,bbo,1760671989132000000,1760671989132000000,0.09768303,,market,,,,,,,,,,,
1760671989140884534,bybit,orderbook,1760671989088000000,1760671989104000000,0.09768933,,market,,,,,,,,,,,
1760671989151489785,gate,bbo,1760671989150000000,1760671989151000000,0.09769000,,market,,,,,,,,,,,
1760671989149384960,bitget,orderbook,1760671989144000000,1760671989147000000,0.09767966,,market,,,,,,,,,,,
1760671989157715609,gate,quote,,,0.09777000,sell,quote,t-gate-s-3842,ask,100.00000000,gate_bbo,1760671989151489785,0.09769000,19,,,,1760671989157715609
1760671989160966062,bybit,orderbook,1760671989121000000,1760671989124000000,0.09768933,,market,,,,,,,,,,,
1760671989160958989,bybit,bbo,1760671989121000000,1760671989124000000,0.09768933,,market,,,,,,,,,,,
1760671989178137233,gate,quote_ack,,,0.09777000,sell,report,t-gate-s-3842,ask,,,,,,,20420,,1760671989157715609
1760671989180654371,bybit,orderbook,1760671989138000000,1760671989144000000,0.09768933,,market,,,,,,,,,,,
1760671989200617277,bybit,orderbook,1760671989162000000,1760671989164000000,0.09768933,,market,,,,,,,,,,,
1760671989220586726,bybit,orderbook,1760671989172000000,1760671989184000000,0.09768933,,market,,,,,,,,,,,
1760671989240623761,bybit,orderbook,1760671989199000000,1760671989204000000,0.09768933,,market,,,,,,,,,,,
1760671989239217121,binance,trade,1760671989083000000,1760671989236000000,0.09770470,buy,market,,,,,,,,,,,
1760671989246201678,bitget,orderbook,1760671989242000000,1760671989147000000,0.09767966,,market,,,,,,,,,,,
1760671989246201678,bitget,bbo,1760671989242000000,1760671989244000000,0.09768316,,market,,,,,,,,,,,
1760671989260825402,bybit,orderbook,1760671989218000000,1760671989224000000,0.09768933,,market,,,,,,,,,,,
1760671989281036063,bybit,orderbook,1760671989227000000,1760671989245000000,0.09768933,,market,,,,,,,,,,,
1760671989290790296,bybit,bbo,1760671989247000000,1760671989254000000,0.09768933,,market,,,,,,,,,,,
1760671989300555809,bybit,orderbook,1760671989259000000,1760671989264000000,0.09768933,,market,,,,,,,,,,,
1760671989298674700,binance,bbo,1760671989297000000,1760671989297000000,0.09768970,,market,,,,,,,,,,,
1760671989298778043,bitget,orderbook,1760671989295000000,1760671989296000000,0.09767966,,market,,,,,,,,,,,
1760671989320882861,bybit,orderbook,1760671989267000000,1760671989285000000,0.09768933,,market,,,,,,,,,,,
1760671989320484801,binance,bbo,1760671989319000000,1760671989319000000,0.09768970,,market,,,,,,,,,,,
1760671989340867038,bybit,orderbook,1760671989300000000,1760671989305000000,0.09768933,,market,,,,,,,,,,,
1760671989360733393,bybit,orderbook,1760671989307000000,1760671989324000000,0.09768933,,market,,,,,,,,,,,
1760671989380779968,bybit,orderbook,1760671989327000000,1760671989345000000,0.09768933,,market,,,,,,,,,,,
1760671989389988443,bitget,orderbook,1760671989387000000,1760671989296000000,0.09767966,,market,,,,,,,,,,,
1760671989389988443,bitget,bbo,1760671989387000000,1760671989387000000,0.09768266,,market,,,,,,,,,,,
1760671989400663540,bybit,orderbook,1760671989354000000,1760671989364000000,0.09768933,,market,,,,,,,,,,,
1760671989420750225,bybit,orderbook,1760671989371000000,1760671989384000000,0.09768933,,market,,,,,,,,,,,
1760671989440736242,bybit,orderbook,1760671989387000000,1760671989404000000,0.09768933,,market,,,,,,,,,,,
1760671989448465205,bitget,orderbook,1760671989445000000,1760671989446000000,0.09767966,,market,,,,,,,,,,,
1760671989460689390,bybit,orderbook,1760671989407000000,1760671989424000000,0.09768933,,market,,,,,,,,,,,
1760671989472731594,binance,trade,1760671989318000000,1760671989472000000,0.09767470,sell,market,,,,,,,,,,,
1760671989480713251,bybit,orderbook,1760671989427000000,1760671989444000000,0.09768933,,market,,,,,,,,,,,
1760671989500543766,bybit,orderbook,1760671989447000000,1760671989464000000,0.09768933,,market,,,,,,,,,,,
1760671989516282027,bitget,orderbook,1760671989513000000,1760671989446000000,0.09767966,,market,,,,,,,,,,,
1760671989516282027,bitget,bbo,1760671989513000000,1760671989514000000,0.09768216,,market,,,,,,,,,,,
1760671989520754781,bybit,orderbook,1760671989467000000,1760671989484000000,0.09768933,,market,,,,,,,,,,,
1760671989542289270,gate,cancel,,,0.09777000,sell,cancel,t-gate-s-3842,ask,100.00000000,binance_trade_adj,1760671989542205037,0.09765463,,83,,,1760671989542289270
1760671989540655015,bybit,orderbook,1760671989494000000,1760671989504000000,0.09768945,,market,,,,,,,,,,,
1760671989545490637,binance,bbo,1760671989544000000,1760671989544000000,0.09765994,,market,,,,,,,,,,,
1760671989542205037,binance,trade,1760671989538000000,1760671989540000000,0.09765494,sell,market,,,,,,,,,,,
1760671989554865921,gate,bbo,1760671989554000000,1760671989554000000,0.09768500,,market,,,,,,,,,,,
1760671989557986394,gate,cancel_ack,,,0.09777000,sell,report,t-gate-s-3842,ask,,,,,,,,15696,1760671989157715609
1760671989560781493,bybit,orderbook,1760671989507000000,1760671989524000000,0.09768945,,market,,,,,,,,,,,
1760671989580608177,bybit,orderbook,1760671989527000000,1760671989544000000,0.09768945,,market,,,,,,,,,,,
1760671989607923432,gate,quote,,,0.09776000,sell,quote,t-gate-s-3844,ask,100.00000000,gate_bbo,1760671989599806929,0.09768000,21,,,,1760671989607923432
1760671989600635042,bybit,orderbook,1760671989547000000,1760671989564000000,0.09768957,,market,,,,,,,,,,,
1760671989599806929,gate,bbo,1760671989599000000,1760671989599000000,0.09768000,,market,,,,,,,,,,,
1760671989600101088,bitget,orderbook,1760671989595000000,1760671989598000000,0.09768097,,market,,,,,,,,,,,
1760671989617623915,gate,quote_ack,,,0.09776000,sell,report,t-gate-s-3844,ask,,,,,,,9699,,1760671989607923432
1760671989620805293,bybit,orderbook,1760671989582000000,1760671989584000000,0.09768957,,market,,,,,,,,,,,
1760671989620799983,bybit,bbo,1760671989582000000,1760671989584000000,0.09768957,,market,,,,,,,,,,,
1760671989625891295,bitget,orderbook,1760671989595000000,1760671989598000000,0.09768097,,market,,,,,,,,,,,
1760671989625891295,bitget,bbo,1760671989621000000,1760671989623000000,0.09766397,,market,,,,,,,,,,,
1760671989640822029,bybit,orderbook,1760671989596000000,1760671989604000000,0.09768957,,market,,,,,,,,,,,
1760671989691530792,gate,cancel,,,0.09776000,sell,cancel,t-gate-s-3844,ask,100.00000000,binance_trade_adj,1760671989691451085,0.09764519,,78,,,1760671989691530792
1760671989691451085,binance,trade,1760671989538000000,1760671989691000000,0.09764519,sell,market,,,,,,,,,,,
1760671989697977591,gate,cancel_ack,,,0.09776000,sell,report,t-gate-s-3844,ask,,,,,,,,6446,1760671989607923432
1760671989701161775,bybit,orderbook,1760671989653000000,1760671989664000000,0.09768957,,market,,,,,,,,,,,
1760671989720694562,bybit,orderbook,1760671989668000000,1760671989684000000,0.09768957,,market,,,,,,,,,,,
1760671989749477427,bitget,orderbook,1760671989745000000,1760671989598000000,0.09764597,,market,,,,,,,,,,,
1760671989749477427,bitget,bbo,1760671989745000000,1760671989747000000,0.09764447,,market,,,,,,,,,,,
1760671989757610318,gate,quote,,,0.09773000,sell,quote,t-gate-s-3846,ask,100.00000000,bitget_bbo_adj,1760671989749477427,0.09764447,24,,,,1760671989757610318
1760671989777779494,gate,quote_ack,,,0.09773000,sell,report,t-gate-s-3846,ask,,,,,,,20168,,1760671989757610318
1760671989795503774,binance,bbo,1760671989794000000,1760671989795000000,0.09766019,,market,,,,,,,,,,,
1760671989832073065,gate,cancel,,,0.09773000,sell,cancel,t-gate-s-3846,ask,100.00000000,bybit_bbo_adj,1760671989831998134,0.09768957,,73,,,1760671989832073065
1760671989820716847,bybit,orderbook,1760671989781000000,1760671989784000000,0.09768957,,market,,,,,,,,,,,
1760671989831998134,bybit,bbo,1760671989790000000,1760671989795000000,0.09768957,,market,,,,,,,,,,,
1760671989822091265,binance,bbo,1760671989821000000,1760671989821000000,0.09766019,,market,,,,,,,,,,,
1760671989837249067,gate,cancel_ack,,,0.09773000,sell,report,t-gate-s-3846,ask,,,,,,,,5175,1760671989757610318
1760671989840672591,bybit,orderbook,1760671989790000000,1760671989804000000,0.09768957,,market,,,,,,,,,,,
1760671989853742194,bitget,orderbook,1760671989849000000,1760671989747000000,0.09764597,,market,,,,,,,,,,,
1760671989853742194,bitget,bbo,1760671989849000000,1760671989851000000,0.09764397,,market,,,,,,,,,,,
1760671989907946521,gate,quote,,,0.09773000,sell,quote,t-gate-s-3848,ask,100.00000000,bitget_bbo_adj,1760671989853742194,0.09764397,19,,,,1760671989907946521
1760671989900747084,bybit,orderbook,1760671989855000000,1760671989864000000,0.09768957,,market,,,,,,,,,,,
1760671989900181561,bitget,orderbook,1760671989895000000,1760671989898000000,0.09764597,,market,,,,,,,,,,,
1760671989917978006,gate,quote_ack,,,0.09773000,sell,report,t-gate-s-3848,ask,,,,,,,10030,,1760671989907946521
1760671989920704940,bybit,orderbook,1760671989867000000,1760671989884000000,0.09768957,,market,,,,,,,,,,,
1760671989940588878,bybit,orderbook,1760671989888000000,1760671989904000000,0.09768957,,market,,,,,,,,,,,
1760671989960378103,bybit,orderbook,1760671989920000000,1760671989924000000,0.09768957,,market,,,,,,,,,,,
1760671990049049554,bitget,orderbook,1760671990045000000,1760671990046000000,0.09766097,,market,,,,,,,,,,,
1760671990060740783,bybit,orderbook,1760671990020000000,1760671990024000000,0.09768957,,market,,,,,,,,,,,
1760671990110602962,bitget,orderbook,1760671990106000000,1760671990046000000,0.09766097,,market,,,,,,,,,,,
1760671990110602962,bitget,bbo,1760671990106000000,1760671990108000000,0.09766347,,market,,,,,,,,,,,
1760671990120997612,bybit,orderbook,1760671990083000000,1760671990084000000,0.09768957,,market,,,,,,,,,,,
1760671990200891686,bitget,orderbook,1760671990195000000,1760671990198000000,0.09766097,,market,,,,,,,,,,,
1760671990234756662,binance,bbo,1760671990233000000,1760671990233000000,0.09766019,,market,,,,,,,,,,,
1760671990240790470,bybit,orderbook,1760671990192000000,1760671990204000000,0.09768957,,market,,,,,,,,,,,
1760671990311050178,bitget,orderbook,1760671990306000000,1760671990198000000,0.09766097,,market,,,,,,,,,,,
1760671990311050178,bitget,bbo,1760671990306000000,1760671990308000000,0.09766397,,market,,,,,,,,,,,
1760671990354265101,binance,bbo,1760671990352000000,1760671990353000000,0.09766019,,market,,,,,,,,,,,
1760671990349343391,bitget,orderbook,1760671990345000000,1760671990347000000,0.09766097,,market,,,,,,,,,,,
1760671990421082686,bybit,orderbook,1760671990376000000,1760671990384000000,0.09768957,,market,,,,,,,,,,,
1760671990433736381,bitget,orderbook,1760671990428000000,1760671990347000000,0.09766097,,market,,,,,,,,,,,
1760671990433736381,bitget,bbo,1760671990428000000,1760671990431000000,0.09766397,,market,,,,,,,,,,,
1760671990440607301,gate,cancel,,,0.09773000,sell,cancel,t-gate-s-3848,ask,100.00000000,bybit_bbo_adj,1760671990440520479,0.09768957,,83,,,1760671990440607301
1760671990440525358,bybit,orderbook,1760671990402000000,1760671990404000000,0.09768994,,market,,,,,,,,,,,
1760671990450513154,bybit,bbo,1760671990407000000,1760671990414000000,0.09768994,,market,,,,,,,,,,,
1760671990452505077,gate,bbo,1760671990451000000,1760671990452000000,0.09766000,,market,,,,,,,,,,,
