ts_ns,exchange,feed,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns
1760021333243000000,bybit,bbo,0.24383107,,market,,,,,,,,,,,
1760021333212000000,binance,bbo,0.24383817,,market,,,,,,,,,,,
1760021333205000000,gate,bbo,0.24382500,,market,,,,,,,,,,,
1760021333200970000,bitget,orderbook,0.24383178,,market,,,,,,,,,,,
1760021333219911000,bybit,orderbook,0.24383103,,market,,,,,,,,,,,
1760021333231000000,binance,bbo,0.24383808,,market,,,,,,,,,,,
1760021333233000000,gate,bbo,0.24382500,,market,,,,,,,,,,,
1760021333221641000,bitget,orderbook,0.24383173,,market,,,,,,,,,,,
1760021333244000000,bitget,bbo,0.24383173,,market,,,,,,,,,,,
1760021333239919000,bybit,orderbook,0.24383103,,market,,,,,,,,,,,
1760021333273000000,bybit,bbo,0.24383103,,market,,,,,,,,,,,
1760021333236000000,binance,bbo,0.24383808,,market,,,,,,,,,,,
1760021333259264000,bybit,orderbook,0.24383103,,market,,,,,,,,,,,
1760021333267000000,binance,bbo,0.24383808,,market,,,,,,,,,,,
1760021333284112000,bybit,orderbook,0.24383098,,market,,,,,,,,,,,
1760021333292000000,binance,bbo,0.24383798,,market,,,,,,,,,,,
1760021333293000000,gate,bbo,0.24382500,,market,,,,,,,,,,,
1760021333284114000,bitget,orderbook,0.24383168,,market,,,,,,,,,,,
1760021333305000000,bitget,bbo,0.24383168,,market,,,,,,,,,,,
1760021333300913000,bybit,orderbook,0.24383094,,market,,,,,,,,,,,
1760021333347000000,bybit,trade,0.24382594,sell,market,,,,,,,,,,,
1760021333306000000,binance,bbo,0.24383788,,market,,,,,,,,,,,
1760021333314000000,gate,bbo,0.24382000,,market,,,,,,,,,,,
1760021333302981000,bitget,orderbook,0.24383160,,market,,,,,,,,,,,
1760021333325000000,bitget,bbo,0.24383160,,market,,,,,,,,,,,
1760021333320217000,bybit,orderbook,0.24381091,,market,,,,,,,,,,,
1760021333363000000,bybit,bbo,0.24381091,,market,,,,,,,,,,,
1760021333332000000,binance,bbo,0.24382784,,market,,,,,,,,,,,
1760021333324000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333322072000,bitget,orderbook,0.24380150,,market,,,,,,,,,,,
1760021333345000000,bitget,bbo,0.24380150,,market,,,,,,,,,,,
1760021333324654000,gate,cancel_ack,0.24380000,buy,report,t-gate-b-101,bid,,,,,,,,168347,1760021332725732000
1760021333324658000,gate,cancel_ack,0.24391000,sell,report,t-gate-s-102,ask,,,,,,,,168352,1760021332725732000
1760021333324659000,gate,cancel_ack,,unknown,report,t-gate-b-99,,,,,,,,,168354,
1760021333324661000,gate,cancel_ack,,unknown,report,t-gate-s-100,,,,,,,,,168355,
1760021333339480000,bybit,orderbook,0.24381095,,market,,,,,,,,,,,
1760021333383000000,bybit,bbo,0.24381095,,market,,,,,,,,,,,
1760021333345000000,binance,bbo,0.24382780,,market,,,,,,,,,,,
1760021333339000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333343783000,bitget,orderbook,0.24380154,,market,,,,,,,,,,,
1760021333366000000,bitget,bbo,0.24380154,,market,,,,,,,,,,,
1760021333359566000,bybit,orderbook,0.24381103,,market,,,,,,,,,,,
1760021333393000000,bybit,bbo,0.24381103,,market,,,,,,,,,,,
1760021333371000000,binance,bbo,0.24382779,,market,,,,,,,,,,,
1760021333365000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333362702000,bitget,orderbook,0.24380155,,market,,,,,,,,,,,
1760021333386000000,bitget,bbo,0.24380155,,market,,,,,,,,,,,
1760021333379792000,bybit,orderbook,0.24381105,,market,,,,,,,,,,,
1760021333413000000,bybit,bbo,0.24381105,,market,,,,,,,,,,,
1760021333393000000,binance,bbo,0.24380770,,market,,,,,,,,,,,
1760021333387000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333383322000,bitget,orderbook,0.24380164,,market,,,,,,,,,,,
1760021333407000000,bitget,bbo,0.24380164,,market,,,,,,,,,,,
1760021333399639000,bybit,orderbook,0.24381105,,market,,,,,,,,,,,
1760021333433000000,bybit,bbo,0.24381105,,market,,,,,,,,,,,
1760021333400000000,binance,bbo,0.24380770,,market,,,,,,,,,,,
1760021333391000000,binance,trade,0.24382270,sell,market,,,,,,,,,,,
1760021333398000000,gate,bbo,0.24381000,,market,,,,,,,,,,,
1760021333404235000,bitget,orderbook,0.24380167,,market,,,,,,,,,,,
1760021333427000000,bitget,bbo,0.24380167,,market,,,,,,,,,,,
1760021333419715000,bybit,orderbook,0.24381106,,market,,,,,,,,,,,
1760021333463000000,bybit,bbo,0.24381106,,market,,,,,,,,,,,
1760021333424000000,binance,bbo,0.24380773,,market,,,,,,,,,,,
1760021333419000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333423894000,bitget,orderbook,0.24380172,,market,,,,,,,,,,,
1760021333447000000,bitget,bbo,0.24380172,,market,,,,,,,,,,,
1760021333439218000,bybit,orderbook,0.24382108,,market,,,,,,,,,,,
1760021333474000000,bybit,bbo,0.24381608,,market,,,,,,,,,,,
1760021333452000000,binance,bbo,0.24380776,,market,,,,,,,,,,,
1760021333446000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333443391000,bitget,orderbook,0.24380177,,market,,,,,,,,,,,
1760021333467000000,bitget,bbo,0.24380177,,market,,,,,,,,,,,
1760021333459364000,bybit,orderbook,0.24382604,,market,,,,,,,,,,,
1760021333493000000,bybit,bbo,0.24382104,,market,,,,,,,,,,,
1760021333465000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333465000000,gate,trade,0.24381000,buy,market,,,,,,,,,,,
1760021333464880000,bitget,orderbook,0.24380183,,market,,,,,,,,,,,
1760021333488000000,bitget,bbo,0.24380183,,market,,,,,,,,,,,
1760021333481639000,bybit,orderbook,0.24382100,,market,,,,,,,,,,,
1760021333523000000,bybit,bbo,0.24382100,,market,,,,,,,,,,,
1760021333477000000,binance,bbo,0.24380782,,market,,,,,,,,,,,
1760021333477000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333499178000,bybit,orderbook,0.24382100,,market,,,,,,,,,,,
1760021333533000000,bybit,bbo,0.24382100,,market,,,,,,,,,,,
1760021333501871000,bitget,orderbook,0.24380188,,market,,,,,,,,,,,
1760021333504991000,gate,quote_ack,0.24378000,buy,report,t-gate-b-103,bid,,,,,,,330196,,1760021333174802000
1760021333504998000,gate,quote_ack,0.24389000,sell,report,t-gate-s-104,ask,,,,,,,330204,,1760021333174802000
1760021333519526000,bybit,orderbook,0.24382100,,market,,,,,,,,,,,
1760021333553000000,bybit,bbo,0.24382100,,market,,,,,,,,,,,
1760021333523000000,binance,bbo,0.24380786,,market,,,,,,,,,,,
1760021333391000000,binance,trade,0.24381286,sell,market,,,,,,,,,,,
1760021333523000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333540956000,bybit,orderbook,0.24382100,,market,,,,,,,,,,,
1760021333537000000,binance,bbo,0.24380786,,market,,,,,,,,,,,
1760021333559893000,bybit,orderbook,0.24382100,,market,,,,,,,,,,,
1760021333604000000,bybit,bbo,0.24382100,,market,,,,,,,,,,,
1760021333571000000,binance,bbo,0.24380786,,market,,,,,,,,,,,
1760021333580316000,bybit,orderbook,0.24382098,,market,,,,,,,,,,,
1760021333613000000,bybit,bbo,0.24382098,,market,,,,,,,,,,,
1760021333591000000,binance,bbo,0.24380788,,market,,,,,,,,,,,
1760021333580000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333566580000,bitget,orderbook,0.24380200,,market,,,,,,,,,,,
1760021333590000000,bitget,bbo,0.24380200,,market,,,,,,,,,,,
1760021333599461000,bybit,orderbook,0.24382098,,market,,,,,,,,,,,
1760021333633000000,bybit,bbo,0.24382098,,market,,,,,,,,,,,
1760021333587599000,bitget,orderbook,0.24380200,,market,,,,,,,,,,,
1760021333610000000,bitget,bbo,0.24380200,,market,,,,,,,,,,,
1760021333619899000,bybit,orderbook,0.24382100,,market,,,,,,,,,,,
1760021333615000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333606946000,bitget,orderbook,0.24380210,,market,,,,,,,,,,,
1760021333630000000,bitget,bbo,0.24380210,,market,,,,,,,,,,,
1760021333640293000,bybit,orderbook,0.24382100,,market,,,,,,,,,,,
1760021333652000000,binance,bbo,0.24380792,,market,,,,,,,,,,,
1760021333661116000,bybit,orderbook,0.24382099,,market,,,,,,,,,,,
1760021333693000000,bybit,bbo,0.24382099,,market,,,,,,,,,,,
1760021333519000000,binance,trade,0.24381296,buy,market,,,,,,,,,,,
1760021333669000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333651440000,bitget,orderbook,0.24380215,,market,,,,,,,,,,,
1760021333674000000,bitget,bbo,0.24380215,,market,,,,,,,,,,,
1760021333679216000,bybit,orderbook,0.24382096,,market,,,,,,,,,,,
1760021333686000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333700667000,bybit,orderbook,0.24382096,,market,,,,,,,,,,,
1760021333700000000,binance,bbo,0.24380796,,market,,,,,,,,,,,
1760021333720143000,bybit,orderbook,0.24382096,,market,,,,,,,,,,,
1760021333753000000,bybit,bbo,0.24382096,,market,,,,,,,,,,,
1760021333719000000,binance,bbo,0.24380796,,market,,,,,,,,,,,
1760021333742527000,bybit,orderbook,0.24382096,,market,,,,,,,,,,,
1760021333759612000,bybit,orderbook,0.24382096,,market,,,,,,,,,,,
1760021333781587000,gate,cancel,0.24378000,buy,cancel,t-gate-b-103,bid,20.00000000,bitget_bbo_adj,1760021333804000000,0.24380219,,48,,,1760021333781587000
1760021333781587000,gate,cancel,0.24389000,sell,cancel,t-gate-s-104,ask,20.00000000,bitget_bbo_adj,1760021333804000000,0.24380219,,48,,,1760021333781587000
1760021333781537000,bitget,orderbook,0.24380219,,market,,,,,,,,,,,
1760021333804000000,bitget,bbo,0.24380219,,market,,,,,,,,,,,
1760021333799740000,bybit,orderbook,0.24381096,,market,,,,,,,,,,,
1760021333833000000,bybit,bbo,0.24382096,,market,,,,,,,,,,,
1760021333804296000,bitget,orderbook,0.24380219,,market,,,,,,,,,,,
1760021333819426000,bybit,orderbook,0.24381096,,market,,,,,,,,,,,
1760021333853000000,bybit,bbo,0.24381096,,market,,,,,,,,,,,
1760021333826000000,binance,bbo,0.24380796,,market,,,,,,,,,,,
1760021333825155000,gate,quote,0.24376000,buy,quote,t-gate-b-105,bid,20.00000000,bybit_bbo_adj,1760021333853000000,0.24381096,10,,,,1760021333825155000
1760021333825155000,gate,quote,0.24386000,sell,quote,t-gate-s-106,ask,20.00000000,bybit_bbo_adj,1760021333853000000,0.24381096,10,,,,1760021333825155000
1760021333839840000,bybit,orderbook,0.24381104,,market,,,,,,,,,,,
1760021333854000000,binance,bbo,0.24380802,,market,,,,,,,,,,,
1760021333852000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333861131000,bybit,orderbook,0.24381106,,market,,,,,,,,,,,
1760021333856000000,binance,bbo,0.24380805,,market,,,,,,,,,,,
1760021333863000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333880924000,bybit,orderbook,0.24381106,,market,,,,,,,,,,,
1760021333899886000,bybit,orderbook,0.24381106,,market,,,,,,,,,,,
1760021333902000000,binance,bbo,0.24380805,,market,,,,,,,,,,,
1760021333920199000,bybit,orderbook,0.24381106,,market,,,,,,,,,,,
1760021333926000000,binance,bbo,0.24380805,,market,,,,,,,,,,,
1760021333911721000,bitget,orderbook,0.24380236,,market,,,,,,,,,,,
1760021333935000000,bitget,bbo,0.24380236,,market,,,,,,,,,,,
1760021333941681000,bybit,orderbook,0.24381106,,market,,,,,,,,,,,
1760021333934149000,bitget,orderbook,0.24380236,,market,,,,,,,,,,,
1760021333956000000,bitget,bbo,0.24380236,,market,,,,,,,,,,,
1760021333960920000,bybit,orderbook,0.24381106,,market,,,,,,,,,,,
1760021333993000000,bybit,bbo,0.24381106,,market,,,,,,,,,,,
1760021333963000000,binance,bbo,0.24380805,,market,,,,,,,,,,,
1760021333953208000,bitget,orderbook,0.24380236,,market,,,,,,,,,,,
1760021333965687000,gate,cancel_ack,0.24378000,buy,report,t-gate-b-103,bid,,,,,,,,184103,1760021333174802000
1760021333965694000,gate,cancel_ack,0.24389000,sell,report,t-gate-s-104,ask,,,,,,,,184110,1760021333174802000
1760021333979634000,bybit,orderbook,0.24381110,,market,,,,,,,,,,,
1760021333981000000,binance,bbo,0.24380811,,market,,,,,,,,,,,
1760021333981000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021333999746000,bybit,orderbook,0.24381111,,market,,,,,,,,,,,
1760021333851000000,binance,trade,0.24380313,sell,market,,,,,,,,,,,
1760021334001000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334018998000,bybit,orderbook,0.24381112,,market,,,,,,,,,,,
1760021334028000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334016654000,bitget,orderbook,0.24380253,,market,,,,,,,,,,,
1760021334040000000,bitget,bbo,0.24380253,,market,,,,,,,,,,,
1760021334040410000,bybit,orderbook,0.24381114,,market,,,,,,,,,,,
1760021334085000000,bybit,bbo,0.24381114,,market,,,,,,,,,,,
1760021334055000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334060892000,bybit,orderbook,0.24381114,,market,,,,,,,,,,,
1760021334103000000,bybit,bbo,0.24381114,,market,,,,,,,,,,,
1760021334080488000,bybit,orderbook,0.24381117,,market,,,,,,,,,,,
1760021334094000000,binance,bbo,0.24380827,,market,,,,,,,,,,,
1760021334084000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334098827000,bybit,orderbook,0.24381124,,market,,,,,,,,,,,
1760021334133000000,bybit,bbo,0.24381124,,market,,,,,,,,,,,
1760021334110000000,binance,bbo,0.24380834,,market,,,,,,,,,,,
1760021334112000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334115000000,gate,trade,0.24382000,buy,market,,,,,,,,,,,
1760021334103103000,bitget,orderbook,0.24380277,,market,,,,,,,,,,,
1760021334120570000,bybit,orderbook,0.24381125,,market,,,,,,,,,,,
1760021334163000000,bybit,bbo,0.24381125,,market,,,,,,,,,,,
1760021334135000000,binance,bbo,0.24380837,,market,,,,,,,,,,,
1760021334125000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334107370000,bitget,orderbook,0.24380281,,market,,,,,,,,,,,
1760021334130000000,bitget,bbo,0.24380281,,market,,,,,,,,,,,
1760021334139669000,bybit,orderbook,0.24381130,,market,,,,,,,,,,,
1760021334185000000,bybit,bbo,0.24381130,,market,,,,,,,,,,,
1760021334152000000,binance,bbo,0.24380843,,market,,,,,,,,,,,
1760021334150000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334128725000,bitget,orderbook,0.24380292,,market,,,,,,,,,,,
1760021334151000000,bitget,bbo,0.24380292,,market,,,,,,,,,,,
1760021334145442000,gate,quote_ack,0.24376000,buy,report,t-gate-b-105,bid,,,,,,,320293,,1760021333825155000
1760021334145446000,gate,quote_ack,0.24386000,sell,report,t-gate-s-106,ask,,,,,,,320298,,1760021333825155000
1760021334160224000,bybit,orderbook,0.24381131,,market,,,,,,,,,,,
1760021334194000000,bybit,bbo,0.24381131,,market,,,,,,,,,,,
1760021334165000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334150483000,bitget,orderbook,0.24380297,,market,,,,,,,,,,,
1760021334173000000,bitget,bbo,0.24380297,,market,,,,,,,,,,,
1760021334179522000,bybit,orderbook,0.24381131,,market,,,,,,,,,,,
1760021334169942000,bitget,orderbook,0.24380297,,market,,,,,,,,,,,
1760021334194000000,bitget,bbo,0.24380297,,market,,,,,,,,,,,
1760021334200955000,bybit,orderbook,0.24381131,,market,,,,,,,,,,,
1760021334233000000,bybit,bbo,0.24381131,,market,,,,,,,,,,,
1760021334208000000,binance,bbo,0.24380845,,market,,,,,,,,,,,
1760021334191330000,bitget,orderbook,0.24380297,,market,,,,,,,,,,,
1760021334214000000,bitget,bbo,0.24380297,,market,,,,,,,,,,,
1760021334221140000,bybit,orderbook,0.24381131,,market,,,,,,,,,,,
1760021334253000000,bybit,bbo,0.24381131,,market,,,,,,,,,,,
1760021334210209000,bitget,orderbook,0.24380297,,market,,,,,,,,,,,
1760021334234000000,bitget,bbo,0.24380297,,market,,,,,,,,,,,
1760021334240367000,bybit,orderbook,0.24381131,,market,,,,,,,,,,,
1760021334260747000,bybit,orderbook,0.24381131,,market,,,,,,,,,,,
1760021334273000000,binance,bbo,0.24380845,,market,,,,,,,,,,,
1760021334254287000,bitget,orderbook,0.24380297,,market,,,,,,,,,,,
1760021334280542000,bybit,orderbook,0.24381131,,market,,,,,,,,,,,
1760021334313000000,bybit,bbo,0.24381131,,market,,,,,,,,,,,
1760021334290000000,binance,bbo,0.24380845,,market,,,,,,,,,,,
1760021334300596000,bybit,orderbook,0.24381131,,market,,,,,,,,,,,
1760021334340074000,bybit,orderbook,0.24381159,,market,,,,,,,,,,,
1760021334386000000,bybit,bbo,0.24381159,,market,,,,,,,,,,,
1760021334348000000,binance,bbo,0.24380863,,market,,,,,,,,,,,
1760021334348000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334340094000,bitget,orderbook,0.24380334,,market,,,,,,,,,,,
1760021334361000000,bitget,bbo,0.24380334,,market,,,,,,,,,,,
1760021334359633000,bybit,orderbook,0.24381160,,market,,,,,,,,,,,
1760021334373000000,binance,bbo,0.24380865,,market,,,,,,,,,,,
1760021334366000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334359639000,bitget,orderbook,0.24380338,,market,,,,,,,,,,,
1760021334383000000,bitget,bbo,0.24380338,,market,,,,,,,,,,,
1760021334379505000,bybit,orderbook,0.24381158,,market,,,,,,,,,,,
1760021334394000000,binance,bbo,0.24380863,,market,,,,,,,,,,,
1760021334390000000,gate,bbo,0.24380500,,market,,,,,,,,,,,
1760021334379510000,bitget,orderbook,0.24380342,,market,,,,,,,,,,,
1760021334403000000,bitget,bbo,0.24380342,,market,,,,,,,,,,,
1760021334400609000,bybit,orderbook,0.24381155,,market,,,,,,,,,,,
1760021334404000000,gate,bbo,0.24380500,,market,,,,,,,,,,,
1760021334404032000,bitget,orderbook,0.24380343,,market,,,,,,,,,,,
1760021334420327000,bybit,orderbook,0.24381153,,market,,,,,,,,,,,
1760021334417000000,gate,bbo,0.24380500,,market,,,,,,,,,,,
1760021334438928000,bybit,orderbook,0.24381151,,market,,,,,,,,,,,
1760021334442000000,gate,bbo,0.24380500,,market,,,,,,,,,,,
1760021334442000000,gate,trade,0.24380000,buy,market,,,,,,,,,,,
1760021334461298000,bybit,orderbook,0.24381151,,market,,,,,,,,,,,
1760021334479581000,bybit,orderbook,0.24381151,,market,,,,,,,,,,,
1760021334493000000,binance,bbo,0.24380859,,market,,,,,,,,,,,
1760021334520315000,bybit,orderbook,0.24381154,,market,,,,,,,,,,,
1760021334520000000,binance,bbo,0.24380860,,market,,,,,,,,,,,
1760021334517000000,gate,bbo,0.24380500,,market,,,,,,,,,,,
1760021334524979000,bitget,orderbook,0.24380355,,market,,,,,,,,,,,
1760021334548000000,bitget,bbo,0.24380355,,market,,,,,,,,,,,
1760021334540911000,bybit,orderbook,0.24381154,,market,,,,,,,,,,,
1760021334560084000,bybit,orderbook,0.24381154,,market,,,,,,,,,,,
1760021334552710000,bitget,orderbook,0.24380355,,market,,,,,,,,,,,
1760021334579194000,bybit,orderbook,0.24381151,,market,,,,,,,,,,,
1760021334593000000,binance,bbo,0.24380859,,market,,,,,,,,,,,
1760021334575000000,gate,bbo,0.24380500,,market,,,,,,,,,,,
1760021334599703000,bybit,orderbook,0.24381151,,market,,,,,,,,,,,
1760021334633000000,bybit,bbo,0.24381151,,market,,,,,,,,,,,
1760021334609000000,binance,bbo,0.24380859,,market,,,,,,,,,,,
1760021334586051000,bitget,orderbook,0.24380356,,market,,,,,,,,,,,
1760021334610000000,bitget,bbo,0.24380356,,market,,,,,,,,,,,
1760021334620114000,bybit,orderbook,0.24381158,,market,,,,,,,,,,,
1760021334635000000,binance,bbo,0.24380869,,market,,,,,,,,,,,
1760021334633000000,gate,bbo,0.24380500,,market,,,,,,,,,,,
1760021334639209000,bybit,orderbook,0.24380657,,market,,,,,,,,,,,
1760021334673000000,bybit,bbo,0.24381157,,market,,,,,,,,,,,
1760021334680000000,bybit,trade,0.24380657,sell,market,,,,,,,,,,,
1760021334643000000,binance,bbo,0.24380869,,market,,,,,,,,,,,
1760021334644000000,gate,bbo,0.24381000,,market,,,,,,,,,,,
1760021334630715000,bitget,orderbook,0.24380369,,market,,,,,,,,,,,
1760021334654000000,bitget,bbo,0.24380369,,market,,,,,,,,,,,
1760021334659713000,bybit,orderbook,0.24380174,,market,,,,,,,,,,,
1760021334693000000,bybit,bbo,0.24380174,,market,,,,,,,,,,,
1760021334674000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334666000000,gate,trade,0.24382000,buy,market,,,,,,,,,,,
1760021334649866000,bitget,orderbook,0.24380389,,market,,,,,,,,,,,
1760021334674000000,bitget,bbo,0.24380389,,market,,,,,,,,,,,
1760021334681481000,bybit,orderbook,0.24380174,,market,,,,,,,,,,,
1760021334713000000,bybit,bbo,0.24380174,,market,,,,,,,,,,,
1760021334675839000,bitget,orderbook,0.24380389,,market,,,,,,,,,,,
1760021334694000000,bitget,bbo,0.24380389,,market,,,,,,,,,,,
1760021334700764000,bybit,orderbook,0.24380181,,market,,,,,,,,,,,
1760021334734000000,bybit,bbo,0.24380181,,market,,,,,,,,,,,
1760021334704000000,binance,bbo,0.24380885,,market,,,,,,,,,,,
1760021334700000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334702919000,bitget,orderbook,0.24380395,,market,,,,,,,,,,,
1760021334714000000,bitget,bbo,0.24380395,,market,,,,,,,,,,,
1760021334718554000,bybit,orderbook,0.24381188,,market,,,,,,,,,,,
1760021334753000000,bybit,bbo,0.24381188,,market,,,,,,,,,,,
1760021334727000000,binance,bbo,0.24380889,,market,,,,,,,,,,,
1760021334719000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334740728000,bybit,orderbook,0.24381189,,market,,,,,,,,,,,
1760021334773000000,bybit,bbo,0.24381189,,market,,,,,,,,,,,
1760021334736000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334759914000,bybit,orderbook,0.24381189,,market,,,,,,,,,,,
1760021334772000000,binance,bbo,0.24380891,,market,,,,,,,,,,,
1760021334779263000,bybit,orderbook,0.24380689,,market,,,,,,,,,,,
1760021334814000000,bybit,bbo,0.24381189,,market,,,,,,,,,,,
1760021334794000000,binance,bbo,0.24380890,,market,,,,,,,,,,,
1760021334792000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334770814000,bitget,orderbook,0.24380392,,market,,,,,,,,,,,
1760021334795000000,bitget,bbo,0.24380392,,market,,,,,,,,,,,
1760021334800909000,bybit,orderbook,0.24380187,,market,,,,,,,,,,,
1760021334843000000,bybit,bbo,0.24380187,,market,,,,,,,,,,,
1760021334811000000,binance,bbo,0.24380890,,market,,,,,,,,,,,
1760021334804000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334819912000,bybit,orderbook,0.24380182,,market,,,,,,,,,,,
1760021334853000000,bybit,bbo,0.24380182,,market,,,,,,,,,,,
1760021334833000000,binance,bbo,0.24380888,,market,,,,,,,,,,,
1760021334818000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334814547000,bitget,orderbook,0.24380370,,market,,,,,,,,,,,
1760021334837000000,bitget,bbo,0.24380370,,market,,,,,,,,,,,
1760021334840289000,bybit,orderbook,0.24380182,,market,,,,,,,,,,,
1760021334873000000,bybit,bbo,0.24380182,,market,,,,,,,,,,,
1760021334833913000,bitget,orderbook,0.24380370,,market,,,,,,,,,,,
1760021334857000000,bitget,bbo,0.24380370,,market,,,,,,,,,,,
1760021334861678000,bybit,orderbook,0.24380182,,market,,,,,,,,,,,
1760021334866000000,binance,bbo,0.24380888,,market,,,,,,,,,,,
1760021334855077000,bitget,orderbook,0.24380370,,market,,,,,,,,,,,
1760021334879000000,bitget,bbo,0.24380370,,market,,,,,,,,,,,
1760021334880965000,bybit,orderbook,0.24380182,,market,,,,,,,,,,,
1760021334913000000,bybit,bbo,0.24380182,,market,,,,,,,,,,,
1760021334876680000,bitget,orderbook,0.24380370,,market,,,,,,,,,,,
1760021334899000000,bitget,bbo,0.24380370,,market,,,,,,,,,,,
1760021334900179000,bybit,orderbook,0.24380175,,market,,,,,,,,,,,
1760021334914000000,binance,bbo,0.24380893,,market,,,,,,,,,,,
1760021334912000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334897010000,bitget,orderbook,0.24380391,,market,,,,,,,,,,,
1760021334920000000,bitget,bbo,0.24380391,,market,,,,,,,,,,,
1760021334920556000,bybit,orderbook,0.24380182,,market,,,,,,,,,,,
1760021334953000000,bybit,bbo,0.24380182,,market,,,,,,,,,,,
1760021334916000000,binance,bbo,0.24380900,,market,,,,,,,,,,,
1760021334925000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334939927000,bybit,orderbook,0.24380189,,market,,,,,,,,,,,
1760021334973000000,bybit,bbo,0.24380189,,market,,,,,,,,,,,
1760021334940000000,binance,bbo,0.24380904,,market,,,,,,,,,,,
1760021334944000000,gate,bbo,0.24381500,,market,,,,,,,,,,,
1760021334939928000,bitget,orderbook,0.24380413,,market,,,,,,,,,,,
1760021334962000000,bitget,bbo,0.24380413,,market,,,,,,,,,,,
1760021334960947000,bybit,orderbook,0.24380198,,market,,,,,,,,,,,
1760021334803000000,binance,trade,0.24380414,sell,market,,,,,,,,,,,
1760021334974000000,gate,bbo,0.24380500,,market,,,,,,,,,,,
1760021334959061000,bitget,orderbook,0.24380435,,market,,,,,,,,,,,
1760021334983000000,bitget,bbo,0.24380435,,market,,,,,,,,,,,
1760021334980676000,bybit,orderbook,0.24379198,,market,,,,,,,,,,,
1760021335023000000,bybit,bbo,0.24379198,,market,,,,,,,,,,,
1760021335024000000,bybit,trade,0.24378698,sell,market,,,,,,,,,,,
1760021334994000000,binance,bbo,0.24378910,,market,,,,,,,,,,,
1760021334986000000,binance,trade,0.24380410,sell,market,,,,,,,,,,,
1760021334984000000,gate,bbo,0.24380500,,market,,,,,,,,,,,
1760021334979385000,bitget,orderbook,0.24377430,,market,,,,,,,,,,,
1760021335003000000,bitget,bbo,0.24377430,,market,,,,,,,,,,,
1760021334993000000,bitget,trade,0.24379930,sell,market,,,,,,,,,,,
1760021334989117000,gate,cancel,0.24376000,buy,cancel,t-gate-b-105,bid,20.00000000,bybit_bbo_adj,1760021335033000000,0.24378194,,83,,,1760021334989117000
1760021334989117000,gate,cancel,0.24386000,sell,cancel,t-gate-s-106,ask,20.00000000,bybit_bbo_adj,1760021335033000000,0.24378194,,83,,,1760021334989117000
1760021335001228000,bybit,orderbook,0.24378191,,market,,,,,,,,,,,
1760021335044000000,bybit,bbo,0.24378191,,market,,,,,,,,,,,
1760021335010000000,binance,bbo,0.24378903,,market,,,,,,,,,,,
1760021335005000000,gate,bbo,0.24378500,,market,,,,,,,,,,,
1760021335003903000,bitget,orderbook,0.24377423,,market,,,,,,,,,,,
1760021335023000000,bitget,bbo,0.24377423,,market,,,,,,,,,,,
1760021335025578000,gate,quote,0.24373000,buy,quote,t-gate-b-107,bid,20.00000000,bybit_bbo_adj,1760021335053000000,0.24378190,30,,,,1760021335025578000
