ts_ns,exchange,feed,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns
1760065445724000000,binance,bbo,0.24784106,,market,,,,,,,,,,,
1760065445589000000,binance,trade,0.24782606,buy,market,,,,,,,,,,,
1760065445732591312,bitget,orderbook,0.24782250,,market,,,,,,,,,,,
1760065445728000000,bitget,bbo,0.24782250,,market,,,,,,,,,,,
1760065445740299238,bybit,orderbook,0.24782336,,market,,,,,,,,,,,
1760065445734000000,binance,bbo,0.24784082,,market,,,,,,,,,,,
1760065445734000000,gate,bbo,0.24783500,,market,,,,,,,,,,,
1760065445738126659,bitget,orderbook,0.24782246,,market,,,,,,,,,,,
1760065445760531460,bybit,orderbook,0.24782336,,market,,,,,,,,,,,
1760065445780238448,bybit,orderbook,0.24782349,,market,,,,,,,,,,,
1760065445774000000,binance,bbo,0.24784082,,market,,,,,,,,,,,
1760065445718000000,binance,trade,0.24783582,buy,market,,,,,,,,,,,
1760065445783000000,gate,trade,0.24784000,buy,market,,,,,,,,,,,
1760065445800186470,bybit,orderbook,0.24782366,,market,,,,,,,,,,,
1760065445796000000,binance,bbo,0.24784082,,market,,,,,,,,,,,
1760065445804000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065445798846745,bitget,orderbook,0.24782276,,market,,,,,,,,,,,
1760065445794000000,bitget,bbo,0.24782276,,market,,,,,,,,,,,
1760065445820184937,bybit,orderbook,0.24782385,,market,,,,,,,,,,,
1760065445821000000,binance,bbo,0.24784085,,market,,,,,,,,,,,
1760065445824000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065445840364448,bybit,orderbook,0.24782403,,market,,,,,,,,,,,
1760065445837000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065445860860333,bybit,orderbook,0.24782403,,market,,,,,,,,,,,
1760065445823000000,bybit,bbo,0.24782403,,market,,,,,,,,,,,
1760065445816000000,bybit,trade,0.24782903,buy,market,,,,,,,,,,,
1760065445880280115,bybit,orderbook,0.24783433,,market,,,,,,,,,,,
1760065445853000000,bybit,bbo,0.24783433,,market,,,,,,,,,,,
1760065445837000000,bybit,trade,0.24782933,buy,market,,,,,,,,,,,
1760065445883000000,binance,bbo,0.24784108,,market,,,,,,,,,,,
1760065445888000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065445887418971,bitget,orderbook,0.24783354,,market,,,,,,,,,,,
1760065445876000000,bitget,bbo,0.24783354,,market,,,,,,,,,,,
1760065445900284647,bybit,orderbook,0.24783450,,market,,,,,,,,,,,
1760065445904000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065445900447108,bitget,orderbook,0.24784364,,market,,,,,,,,,,,
1760065445896000000,bitget,bbo,0.24784364,,market,,,,,,,,,,,
1760065445922139428,gate,cancel,0.24778000,buy,cancel,t-gate-b-135,bid,20.00000000,gate_trade,1760065445919000000,0.24786000,,86,,,1760065445922139428
1760065445922139428,gate,cancel,0.24789000,sell,cancel,t-gate-s-136,ask,20.00000000,gate_trade,1760065445919000000,0.24786000,,86,,,1760065445922139428
1760065445920238006,bybit,orderbook,0.24783598,,market,,,,,,,,,,,
1760065445923000000,binance,bbo,0.24786681,,market,,,,,,,,,,,
1760065445919000000,binance,trade,0.24785681,buy,market,,,,,,,,,,,
1760065445927000000,gate,bbo,0.24786500,,market,,,,,,,,,,,
1760065445923000000,gate,trade,0.24787000,buy,market,,,,,,,,,,,
1760065445922868999,bitget,orderbook,0.24784469,,market,,,,,,,,,,,
1760065445918000000,bitget,bbo,0.24784469,,market,,,,,,,,,,,
1760065445933236125,gate,cancel_ack,0.24778000,buy,report,t-gate-b-135,bid,,,,,,,,11095,1760065443603190148
1760065445933239429,gate,cancel_ack,0.24789000,sell,report,t-gate-s-136,ask,,,,,,,,11099,1760065443603190148
1760065445940078113,bybit,orderbook,0.24783621,,market,,,,,,,,,,,
1760065445937000000,binance,bbo,0.24787176,,market,,,,,,,,,,,
1760065445939000000,gate,bbo,0.24786500,,market,,,,,,,,,,,
1760065445942753636,bitget,orderbook,0.24785484,,market,,,,,,,,,,,
1760065445938000000,bitget,bbo,0.24785484,,market,,,,,,,,,,,
1760065445952299218,gate,quote,0.24781000,buy,quote,t-gate-b-137,bid,20.00000000,gate_bbo,1760065445939000000,0.24786500,14,,,,1760065445952299218
1760065445952299218,gate,quote,0.24792000,sell,quote,t-gate-s-138,ask,20.00000000,gate_bbo,1760065445939000000,0.24786500,14,,,,1760065445952299218
1760065445960252943,bybit,orderbook,0.24783681,,market,,,,,,,,,,,
1760065445959000000,binance,bbo,0.24787181,,market,,,,,,,,,,,
1760065445964000000,gate,bbo,0.24787500,,market,,,,,,,,,,,
1760065445963236462,bitget,orderbook,0.24785515,,market,,,,,,,,,,,
1760065445958000000,bitget,bbo,0.24785515,,market,,,,,,,,,,,
1760065445973045104,gate,quote_ack,0.24781000,buy,report,t-gate-b-137,bid,,,,,,,20744,,1760065445952299218
1760065445973048148,gate,quote_ack,0.24792000,sell,report,t-gate-s-138,ask,,,,,,,20748,,1760065445952299218
1760065445980125357,bybit,orderbook,0.24783681,,market,,,,,,,,,,,
1760065445953000000,bybit,bbo,0.24785681,,market,,,,,,,,,,,
1760065445950000000,bybit,trade,0.24785181,buy,market,,,,,,,,,,,
1760065445987000000,binance,bbo,0.24787181,,market,,,,,,,,,,,
1760065445982926725,bitget,orderbook,0.24785515,,market,,,,,,,,,,,
1760065445978000000,bitget,bbo,0.24785515,,market,,,,,,,,,,,
1760065445973000000,bybit,bbo,0.24785712,,market,,,,,,,,,,,
1760065446010000000,binance,bbo,0.24787186,,market,,,,,,,,,,,
1760065446009000000,gate,bbo,0.24787500,,market,,,,,,,,,,,
1760065446004103851,bitget,orderbook,0.24785545,,market,,,,,,,,,,,
1760065445999000000,bitget,bbo,0.24785545,,market,,,,,,,,,,,
1760065446020824431,bybit,orderbook,0.24785711,,market,,,,,,,,,,,
1760065446031000000,binance,bbo,0.24785177,,market,,,,,,,,,,,
1760065446018000000,binance,trade,0.24786677,sell,market,,,,,,,,,,,
1760065446020000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065446024975869,bitget,orderbook,0.24785545,,market,,,,,,,,,,,
1760065446020000000,bitget,bbo,0.24785545,,market,,,,,,,,,,,
1760065446040343751,bybit,orderbook,0.24785700,,market,,,,,,,,,,,
1760065446013000000,bybit,bbo,0.24785700,,market,,,,,,,,,,,
1760065446050000000,binance,bbo,0.24785174,,market,,,,,,,,,,,
1760065446021000000,binance,trade,0.24785674,sell,market,,,,,,,,,,,
1760065446042000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446044617925,bitget,orderbook,0.24785537,,market,,,,,,,,,,,
1760065446040000000,bitget,bbo,0.24785537,,market,,,,,,,,,,,
1760065446033000000,bybit,bbo,0.24785684,,market,,,,,,,,,,,
1760065446060000000,binance,bbo,0.24785162,,market,,,,,,,,,,,
1760065446067000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446064363389,bitget,orderbook,0.24785522,,market,,,,,,,,,,,
1760065446060000000,bitget,bbo,0.24785522,,market,,,,,,,,,,,
1760065446080441769,bybit,orderbook,0.24785684,,market,,,,,,,,,,,
1760065446053000000,bybit,bbo,0.24784684,,market,,,,,,,,,,,
1760065446076000000,binance,bbo,0.24785162,,market,,,,,,,,,,,
1760065446086050275,bitget,orderbook,0.24785522,,market,,,,,,,,,,,
1760065446081000000,bitget,bbo,0.24785522,,market,,,,,,,,,,,
1760065446100595311,bybit,orderbook,0.24784684,,market,,,,,,,,,,,
1760065446073000000,bybit,bbo,0.24784684,,market,,,,,,,,,,,
1760065446091000000,binance,bbo,0.24785162,,market,,,,,,,,,,,
1760065446105792971,bitget,orderbook,0.24785522,,market,,,,,,,,,,,
1760065446101000000,bitget,bbo,0.24785522,,market,,,,,,,,,,,
1760065446120142574,bybit,orderbook,0.24784684,,market,,,,,,,,,,,
1760065446093000000,bybit,bbo,0.24784684,,market,,,,,,,,,,,
1760065446128000000,binance,bbo,0.24785162,,market,,,,,,,,,,,
1760065446126904113,bitget,orderbook,0.24785522,,market,,,,,,,,,,,
1760065446121000000,bitget,bbo,0.24785522,,market,,,,,,,,,,,
1760065446140348674,bybit,orderbook,0.24784684,,market,,,,,,,,,,,
1760065446113000000,bybit,bbo,0.24784684,,market,,,,,,,,,,,
1760065446145535814,bitget,orderbook,0.24785522,,market,,,,,,,,,,,
1760065446141000000,bitget,bbo,0.24785522,,market,,,,,,,,,,,
1760065446160285431,bybit,orderbook,0.24784682,,market,,,,,,,,,,,
1760065446157000000,binance,bbo,0.24785157,,market,,,,,,,,,,,
1760065446166000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446165895990,bitget,orderbook,0.24785515,,market,,,,,,,,,,,
1760065446161000000,bitget,bbo,0.24785515,,market,,,,,,,,,,,
1760065446180370575,bybit,orderbook,0.24784681,,market,,,,,,,,,,,
1760065446153000000,bybit,bbo,0.24784681,,market,,,,,,,,,,,
1760065446186000000,binance,bbo,0.24785152,,market,,,,,,,,,,,
1760065446031000000,binance,trade,0.24784652,sell,market,,,,,,,,,,,
1760065446181000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446186995244,bitget,orderbook,0.24785507,,market,,,,,,,,,,,
1760065446182000000,bitget,bbo,0.24785507,,market,,,,,,,,,,,
1760065446200889374,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446202000000,binance,bbo,0.24785147,,market,,,,,,,,,,,
1760065446198000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446220237318,bybit,orderbook,0.24784683,,market,,,,,,,,,,,
1760065446193000000,bybit,bbo,0.24784683,,market,,,,,,,,,,,
1760065446226000000,binance,bbo,0.24785137,,market,,,,,,,,,,,
1760065446224000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446230928069,bitget,orderbook,0.24785489,,market,,,,,,,,,,,
1760065446226000000,bitget,bbo,0.24785489,,market,,,,,,,,,,,
1760065446240738725,bybit,orderbook,0.24784683,,market,,,,,,,,,,,
1760065446260312259,bybit,orderbook,0.24784681,,market,,,,,,,,,,,
1760065446268000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446280140172,bybit,orderbook,0.24784681,,market,,,,,,,,,,,
1760065446238000000,bybit,trade,0.24785181,buy,market,,,,,,,,,,,
1760065446284000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446300593749,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446305000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446320169941,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446340322479,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446338908372,bitget,orderbook,0.24785461,,market,,,,,,,,,,,
1760065446360609655,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446358675628,bitget,orderbook,0.24784461,,market,,,,,,,,,,,
1760065446354000000,bitget,bbo,0.24784461,,market,,,,,,,,,,,
1760065446380768959,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446391000000,binance,bbo,0.24785116,,market,,,,,,,,,,,
1760065446378678159,bitget,orderbook,0.24784461,,market,,,,,,,,,,,
1760065446374000000,bitget,bbo,0.24784461,,market,,,,,,,,,,,
1760065446400176842,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446400000000,binance,bbo,0.24785116,,market,,,,,,,,,,,
1760065446420307827,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446412000000,binance,bbo,0.24785116,,market,,,,,,,,,,,
1760065446440233529,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446444000000,binance,bbo,0.24785116,,market,,,,,,,,,,,
1760065446460433101,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446459000000,binance,bbo,0.24785116,,market,,,,,,,,,,,
1760065446480228186,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446488776579,bitget,orderbook,0.24784461,,market,,,,,,,,,,,
1760065446500278996,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446494000000,binance,bbo,0.24785116,,market,,,,,,,,,,,
1760065446520147963,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446514000000,binance,bbo,0.24785116,,market,,,,,,,,,,,
1760065446540124774,bybit,orderbook,0.24784680,,market,,,,,,,,,,,
1760065446514000000,bybit,bbo,0.24784680,,market,,,,,,,,,,,
1760065446530000000,binance,bbo,0.24785116,,market,,,,,,,,,,,
1760065446560372607,bybit,orderbook,0.24784673,,market,,,,,,,,,,,
1760065446551000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446580248313,bybit,orderbook,0.24784673,,market,,,,,,,,,,,
1760065446584000000,binance,bbo,0.24785109,,market,,,,,,,,,,,
1760065446600289108,bybit,orderbook,0.24784673,,market,,,,,,,,,,,
1760065446605000000,binance,bbo,0.24785109,,market,,,,,,,,,,,
1760065446457000000,binance,trade,0.24784609,sell,market,,,,,,,,,,,
1760065446649000000,binance,bbo,0.24785109,,market,,,,,,,,,,,
1760065446639199118,bitget,orderbook,0.24784461,,market,,,,,,,,,,,
1760065446660217158,bybit,orderbook,0.24784673,,market,,,,,,,,,,,
1760065446652000000,binance,bbo,0.24785113,,market,,,,,,,,,,,
1760065446665000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446656352409,bitget,orderbook,0.24784475,,market,,,,,,,,,,,
1760065446652000000,bitget,bbo,0.24784475,,market,,,,,,,,,,,
1760065446680648409,bybit,orderbook,0.24784671,,market,,,,,,,,,,,
1760065446654000000,bybit,bbo,0.24784671,,market,,,,,,,,,,,
1760065446686000000,binance,bbo,0.24785108,,market,,,,,,,,,,,
1760065446682000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446676796970,bitget,orderbook,0.24784476,,market,,,,,,,,,,,
1760065446672000000,bitget,bbo,0.24784476,,market,,,,,,,,,,,
1760065446700142861,bybit,orderbook,0.24784671,,market,,,,,,,,,,,
1760065446673000000,bybit,bbo,0.24784671,,market,,,,,,,,,,,
1760065446698000000,binance,bbo,0.24785108,,market,,,,,,,,,,,
1760065446595000000,binance,trade,0.24784608,sell,market,,,,,,,,,,,
1760065446720448329,bybit,orderbook,0.24784671,,market,,,,,,,,,,,
1760065446685000000,bybit,bbo,0.24784671,,market,,,,,,,,,,,
1760065446726000000,binance,bbo,0.24785108,,market,,,,,,,,,,,
1760065446721771449,bitget,orderbook,0.24784476,,market,,,,,,,,,,,
1760065446716000000,bitget,bbo,0.24784476,,market,,,,,,,,,,,
1760065446740519521,bybit,orderbook,0.24784671,,market,,,,,,,,,,,
1760065446745000000,binance,bbo,0.24785108,,market,,,,,,,,,,,
1760065446741080673,bitget,orderbook,0.24784476,,market,,,,,,,,,,,
1760065446736000000,bitget,bbo,0.24784476,,market,,,,,,,,,,,
1760065446760080268,bybit,orderbook,0.24784671,,market,,,,,,,,,,,
1760065446780228966,bybit,orderbook,0.24784670,,market,,,,,,,,,,,
1760065446754000000,bybit,bbo,0.24784670,,market,,,,,,,,,,,
1760065446790000000,binance,bbo,0.24785104,,market,,,,,,,,,,,
1760065446778000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065446788527628,bitget,orderbook,0.24784476,,market,,,,,,,,,,,
1760065446800335592,bybit,orderbook,0.24784672,,market,,,,,,,,,,,
1760065446806000000,binance,bbo,0.24785100,,market,,,,,,,,,,,
1760065446692000000,binance,trade,0.24785600,buy,market,,,,,,,,,,,
1760065446808000000,gate,bbo,0.24785000,,market,,,,,,,,,,,
1760065446803788932,bitget,orderbook,0.24784479,,market,,,,,,,,,,,
1760065446799000000,bitget,bbo,0.24784479,,market,,,,,,,,,,,
1760065446821176291,bybit,orderbook,0.24785178,,market,,,,,,,,,,,
1760065446793000000,bybit,bbo,0.24785678,,market,,,,,,,,,,,
1760065446830000000,binance,bbo,0.24785099,,market,,,,,,,,,,,
1760065446819000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065446840137644,bybit,orderbook,0.24785676,,market,,,,,,,,,,,
1760065446813000000,bybit,bbo,0.24785676,,market,,,,,,,,,,,
1760065446832000000,binance,bbo,0.24785105,,market,,,,,,,,,,,
1760065446850000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065446844675981,bitget,orderbook,0.24784500,,market,,,,,,,,,,,
1760065446840000000,bitget,bbo,0.24784500,,market,,,,,,,,,,,
1760065446860079374,bybit,orderbook,0.24785677,,market,,,,,,,,,,,
1760065446833000000,bybit,bbo,0.24785677,,market,,,,,,,,,,,
1760065446870000000,binance,bbo,0.24785113,,market,,,,,,,,,,,
1760065446806000000,binance,trade,0.24785613,buy,market,,,,,,,,,,,
1760065446861000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065446861000000,gate,trade,0.24786000,buy,market,,,,,,,,,,,
1760065446880189548,bybit,orderbook,0.24785688,,market,,,,,,,,,,,
1760065446872000000,binance,bbo,0.24785132,,market,,,,,,,,,,,
1760065446884000000,gate,bbo,0.24786500,,market,,,,,,,,,,,
1760065446884919688,bitget,orderbook,0.24784543,,market,,,,,,,,,,,
1760065446880000000,bitget,bbo,0.24784543,,market,,,,,,,,,,,
1760065446900544770,bybit,orderbook,0.24785694,,market,,,,,,,,,,,
1760065446901000000,binance,bbo,0.24785145,,market,,,,,,,,,,,
1760065446904000000,gate,bbo,0.24786500,,market,,,,,,,,,,,
1760065446904357114,bitget,orderbook,0.24784563,,market,,,,,,,,,,,
1760065446900000000,bitget,bbo,0.24784562,,market,,,,,,,,,,,
1760065446920393200,bybit,orderbook,0.24785705,,market,,,,,,,,,,,
1760065446885000000,bybit,bbo,0.24785705,,market,,,,,,,,,,,
1760065446914000000,binance,bbo,0.24785162,,market,,,,,,,,,,,
1760065446928000000,gate,bbo,0.24786500,,market,,,,,,,,,,,
1760065446940164453,bybit,orderbook,0.24785705,,market,,,,,,,,,,,
1760065446948000000,binance,bbo,0.24785162,,market,,,,,,,,,,,
1760065446938763014,bitget,orderbook,0.24784588,,market,,,,,,,,,,,
1760065446960261143,bybit,orderbook,0.24785705,,market,,,,,,,,,,,
1760065446967000000,binance,bbo,0.24785162,,market,,,,,,,,,,,
1760065446980113198,bybit,orderbook,0.24785705,,market,,,,,,,,,,,
1760065447000239093,bybit,orderbook,0.24785705,,market,,,,,,,,,,,
1760065447006000000,binance,bbo,0.24785162,,market,,,,,,,,,,,
1760065447020543574,bybit,orderbook,0.24785705,,market,,,,,,,,,,,
1760065446993000000,bybit,bbo,0.24785705,,market,,,,,,,,,,,
1760065447027000000,binance,bbo,0.24785162,,market,,,,,,,,,,,
1760065446865000000,binance,trade,0.24784662,sell,market,,,,,,,,,,,
1760065447040282789,bybit,orderbook,0.24785705,,market,,,,,,,,,,,
1760065447060367437,bybit,orderbook,0.24785705,,market,,,,,,,,,,,
1760065447070000000,binance,bbo,0.24785162,,market,,,,,,,,,,,
1760065447080219623,bybit,orderbook,0.24785710,,market,,,,,,,,,,,
1760065447090000000,binance,bbo,0.24785171,,market,,,,,,,,,,,
1760065447089000000,gate,bbo,0.24786500,,market,,,,,,,,,,,
1760065447088695889,bitget,orderbook,0.24784600,,market,,,,,,,,,,,
1760065447100184728,bybit,orderbook,0.24785715,,market,,,,,,,,,,,
1760065447073000000,bybit,bbo,0.24785715,,market,,,,,,,,,,,
1760065447110000000,binance,bbo,0.24785179,,market,,,,,,,,,,,
1760065447100000000,gate,bbo,0.24786500,,market,,,,,,,,,,,
1760065447120348872,bybit,orderbook,0.24785718,,market,,,,,,,,,,,
1760065447094000000,bybit,bbo,0.24785718,,market,,,,,,,,,,,
1760065447123000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447140470771,bybit,orderbook,0.24785732,,market,,,,,,,,,,,
1760065447113000000,bybit,bbo,0.24785732,,market,,,,,,,,,,,
1760065447150000000,binance,bbo,0.24785206,,market,,,,,,,,,,,
1760065447144000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447160236583,bybit,orderbook,0.24785795,,market,,,,,,,,,,,
1760065447133000000,bybit,bbo,0.24785795,,market,,,,,,,,,,,
1760065447152000000,binance,bbo,0.24785205,,market,,,,,,,,,,,
1760065447027000000,binance,trade,0.24784705,sell,market,,,,,,,,,,,
1760065447167000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447180265329,bybit,orderbook,0.24785795,,market,,,,,,,,,,,
1760065447153000000,bybit,bbo,0.24785795,,market,,,,,,,,,,,
1760065447182965035,bitget,orderbook,0.24784712,,market,,,,,,,,,,,
1760065447178000000,bitget,bbo,0.24784712,,market,,,,,,,,,,,
1760065447200294645,bybit,orderbook,0.24785891,,market,,,,,,,,,,,
1760065447173000000,bybit,bbo,0.24785391,,market,,,,,,,,,,,
1760065447202000000,binance,bbo,0.24785221,,market,,,,,,,,,,,
1760065447191000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447205002553,bitget,orderbook,0.24784759,,market,,,,,,,,,,,
1760065447200000000,bitget,bbo,0.24784759,,market,,,,,,,,,,,
1760065447220431903,bybit,orderbook,0.24784938,,market,,,,,,,,,,,
1760065447193000000,bybit,bbo,0.24784938,,market,,,,,,,,,,,
1760065447220000000,binance,bbo,0.24785233,,market,,,,,,,,,,,
1760065447216000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447225067440,bitget,orderbook,0.24784781,,market,,,,,,,,,,,
1760065447220000000,bitget,bbo,0.24784781,,market,,,,,,,,,,,
1760065447240056889,bybit,orderbook,0.24784938,,market,,,,,,,,,,,
1760065447239330138,bitget,orderbook,0.24784781,,market,,,,,,,,,,,
1760065447260111269,bybit,orderbook,0.24784938,,market,,,,,,,,,,,
1760065447280246104,bybit,orderbook,0.24784976,,market,,,,,,,,,,,
1760065447253000000,bybit,bbo,0.24784976,,market,,,,,,,,,,,
1760065447272000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447284437853,bitget,orderbook,0.24784803,,market,,,,,,,,,,,
1760065447280000000,bitget,bbo,0.24784803,,market,,,,,,,,,,,
1760065447271000000,bitget,trade,0.24784303,sell,market,,,,,,,,,,,
1760065447300224517,bybit,orderbook,0.24784976,,market,,,,,,,,,,,
1760065447306000000,binance,bbo,0.24785245,,market,,,,,,,,,,,
1760065447152000000,binance,trade,0.24784745,sell,market,,,,,,,,,,,
1760065447306783131,bitget,orderbook,0.24784803,,market,,,,,,,,,,,
1760065447302000000,bitget,bbo,0.24784803,,market,,,,,,,,,,,
1760065447320345312,bybit,orderbook,0.24784976,,market,,,,,,,,,,,
1760065447293000000,bybit,bbo,0.24784976,,market,,,,,,,,,,,
1760065447340067410,bybit,orderbook,0.24784976,,market,,,,,,,,,,,
1760065447338000000,binance,bbo,0.24785245,,market,,,,,,,,,,,
1760065447360345826,bybit,orderbook,0.24784976,,market,,,,,,,,,,,
1760065447361309387,bitget,orderbook,0.24784803,,market,,,,,,,,,,,
1760065447356000000,bitget,bbo,0.24784803,,market,,,,,,,,,,,
1760065447380085727,bybit,orderbook,0.24784976,,market,,,,,,,,,,,
1760065447390198799,bitget,orderbook,0.24784803,,market,,,,,,,,,,,
1760065447400216903,bybit,orderbook,0.24784976,,market,,,,,,,,,,,
1760065447407000000,binance,bbo,0.24785245,,market,,,,,,,,,,,
1760065447402310395,bitget,orderbook,0.24784803,,market,,,,,,,,,,,
1760065447398000000,bitget,bbo,0.24784803,,market,,,,,,,,,,,
1760065447420482378,bybit,orderbook,0.24784983,,market,,,,,,,,,,,
1760065447426000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447422467875,bitget,orderbook,0.24784823,,market,,,,,,,,,,,
1760065447418000000,bitget,bbo,0.24784823,,market,,,,,,,,,,,
1760065447460406251,bybit,orderbook,0.24784993,,market,,,,,,,,,,,
1760065447470000000,binance,bbo,0.24785269,,market,,,,,,,,,,,
1760065447467000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447480092629,bybit,orderbook,0.24784997,,market,,,,,,,,,,,
1760065447443000000,bybit,bbo,0.24784997,,market,,,,,,,,,,,
1760065447479000000,binance,bbo,0.24785271,,market,,,,,,,,,,,
1760065447483000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447483160630,bitget,orderbook,0.24784851,,market,,,,,,,,,,,
1760065447478000000,bitget,bbo,0.24784851,,market,,,,,,,,,,,
1760065447500343869,bybit,orderbook,0.24785000,,market,,,,,,,,,,,
1760065447507000000,binance,bbo,0.24785272,,market,,,,,,,,,,,
1760065447504000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447504062373,bitget,orderbook,0.24784855,,market,,,,,,,,,,,
1760065447499000000,bitget,bbo,0.24784855,,market,,,,,,,,,,,
1760065447520104743,bybit,orderbook,0.24785000,,market,,,,,,,,,,,
1760065447518000000,binance,bbo,0.24785272,,market,,,,,,,,,,,
1760065447407000000,binance,trade,0.24784772,sell,market,,,,,,,,,,,
1760065447540219313,bybit,orderbook,0.24785000,,market,,,,,,,,,,,
1760065447548000000,binance,bbo,0.24785272,,market,,,,,,,,,,,
1760065447539743433,bitget,orderbook,0.24784855,,market,,,,,,,,,,,
1760065447560462320,bybit,orderbook,0.24785000,,market,,,,,,,,,,,
1760065447533000000,bybit,bbo,0.24785000,,market,,,,,,,,,,,
1760065447557000000,binance,bbo,0.24785272,,market,,,,,,,,,,,
1760065447566084261,bitget,orderbook,0.24784855,,market,,,,,,,,,,,
1760065447561000000,bitget,bbo,0.24784855,,market,,,,,,,,,,,
1760065447580183160,bybit,orderbook,0.24785000,,market,,,,,,,,,,,
1760065447580000000,binance,bbo,0.24785272,,market,,,,,,,,,,,
1760065447600316202,bybit,orderbook,0.24785000,,market,,,,,,,,,,,
1760065447573000000,bybit,bbo,0.24785000,,market,,,,,,,,,,,
1760065447620328912,bybit,orderbook,0.24785000,,market,,,,,,,,,,,
1760065447640304193,bybit,orderbook,0.24785000,,market,,,,,,,,,,,
1760065447660232837,bybit,orderbook,0.24785007,,market,,,,,,,,,,,
1760065447652000000,binance,bbo,0.24785276,,market,,,,,,,,,,,
1760065447513000000,binance,trade,0.24785776,buy,market,,,,,,,,,,,
1760065447654000000,gate,bbo,0.24785500,,market,,,,,,,,,,,
1760065447661078820,bitget,orderbook,0.24784869,,market,,,,,,,,,,,
1760065447656000000,bitget,bbo,0.24784869,,market,,,,,,,,,,,
1760065447680190182,bybit,orderbook,0.24785007,,market,,,,,,,,,,,
1760065447689410050,bitget,orderbook,0.24784869,,market,,,,,,,,,,,
1760065447676000000,bitget,bbo,0.24784869,,market,,,,,,,,,,,
1760065447700299267,bybit,orderbook,0.24785007,,market,,,,,,,,,,,
1760065447740057403,bybit,orderbook,0.24785007,,market,,,,,,,,,,,
1760065447760296879,bybit,orderbook,0.24785007,,market,,,,,,,,,,,
1760065447767000000,binance,bbo,0.24785276,,market,,,,,,,,,,,
1760065447767000000,gate,bbo,0.24784500,,market,,,,,,,,,,,
1760065447780086583,bybit,orderbook,0.24785007,,market,,,,,,,,,,,
1760065447783220072,bitget,orderbook,0.24784876,,market,,,,,,,,,,,
1760065447778000000,bitget,bbo,0.24784876,,market,,,,,,,,,,,
1760065447800319639,bybit,orderbook,0.24785007,,market,,,,,,,,,,,
1760065447652000000,binance,trade,0.24784776,sell,market,,,,,,,,,,,
1760065447820273335,bybit,orderbook,0.24785007,,market,,,,,,,,,,,
1760065447793000000,bybit,bbo,0.24785007,,market,,,,,,,,,,,
1760065447840116281,bybit,orderbook,0.24785007,,market,,,,,,,,,,,
1760065447813000000,bybit,bbo,0.24785007,,market,,,,,,,,,,,
