ts_ns,exchange,feed,source_engine_ts_ns,source_system_ts_ns,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns,bid_px_1,bid_sz_1,bid_px_2,bid_sz_2,bid_px_3,bid_sz_3,bid_px_4,bid_sz_4,bid_px_5,bid_sz_5,ask_px_1,ask_sz_1,ask_px_2,ask_sz_2,ask_px_3,ask_sz_3,ask_px_4,ask_sz_4,ask_px_5,ask_sz_5,bid_depth,ask_depth
1764227742321374792,okx,orderbook,1764227742256000000,1764227742206000000,143.59275862,,market,,,,,,,,,,,,143.58775862,687.52000000,143.57775862,312.62000000,143.56775862,615.71000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,453.36000000,143.60775862,223.27000000,143.61775862,678.65000000,143.62775862,1009.55000000,143.63775862,606.85000000,2497.57000000,2971.68000000
1764227742321374792,okx,bbo,1764227742256000000,1764227742256000000,143.59275862,,market,,,,,,,,,,,,143.58775862,687.52000000,,,,,,,,,143.59775862,453.36000000,,,,,,,,,687.52000000,453.36000000
1764227742311725417,okx,trade,1764227742247000000,,143.59775862,buy,market,,,0.01000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227742342537625,bybit,orderbook,1764227742290000000,1764227742297000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,143.58198276,405.90000000,143.57198276,983.90000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,368.20000000,143.61198276,511.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1687.40000000,4135.50000000,4666.50000000
1764227742333084125,gate,orderbook,1764227742256000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,146.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,38.00000000,143.54000000,63.00000000,143.59000000,23.00000000,143.60000000,21.00000000,143.61000000,59.00000000,143.62000000,140.00000000,143.63000000,179.00000000,509.00000000,422.00000000
1764227742341626000,okx,orderbook,1764227742276000000,1764227742206000000,143.59275862,,market,,,,,,,,,,,,143.58775862,687.52000000,143.57775862,312.62000000,143.56775862,615.71000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,453.35000000,143.60775862,223.27000000,143.61775862,678.65000000,143.62775862,1009.55000000,143.63775862,606.85000000,2497.57000000,2971.67000000
1764227742341626000,okx,bbo,1764227742276000000,1764227742276000000,143.59275862,,market,,,,,,,,,,,,143.58775862,687.52000000,,,,,,,,,143.59775862,453.35000000,,,,,,,,,687.52000000,453.35000000
1764227742347084167,binance,orderbook,1764227742270000000,,143.58793103,,market,,,,,,,,,,,,143.58293103,1435.68000000,143.57293103,928.15000000,143.56293103,406.11000000,143.55293103,1249.79000000,143.54293103,1532.07000000,143.59293103,458.02000000,143.60293103,374.63000000,143.61293103,404.47000000,143.62293103,974.50000000,143.63293103,1667.80000000,5551.80000000,3879.42000000
1764227742358902584,mexc,orderbook,1764227742300000000,1764227742300000000,143.59500000,,market,,,,,,,,,,,,143.59000000,15422.00000000,143.58000000,9970.00000000,143.57000000,4362.00000000,143.56000000,30816.00000000,143.55000000,17545.00000000,143.60000000,5894.00000000,143.61000000,4279.00000000,143.62000000,4620.00000000,143.63000000,29132.00000000,143.64000000,19052.00000000,78115.00000000,62977.00000000
1764227742353394750,mexc,trade,1764227742300000000,1764227742300000000,143.60000000,buy,market,,,29.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227742370865750,binance,bbo,1764227742293000000,1764227742293000000,143.58793103,,market,,,,,,,,,,,,143.58293103,1418.83000000,,,,,,,,,143.59293103,458.02000000,,,,,,,,,1418.83000000,458.02000000
1764227742366312125,bitget,orderbook,1764227742314000000,1764227742255000000,143.59101724,,market,,,,,,,,,,,,143.59051724,481.20000000,143.58951724,49.50000000,143.58851724,6.30000000,143.58751724,4.40000000,143.58651724,88.90000000,143.59151724,214.80000000,143.59351724,0.60000000,143.59751724,7.70000000,143.60051724,40.70000000,143.60151724,68.90000000,630.30000000,332.70000000
1764227742366312125,bitget,bbo,1764227742314000000,1764227742316000000,143.59101724,,market,,,,,,,,,,,,143.59051724,481.20000000,,,,,,,,,143.59151724,214.80000000,,,,,,,,,481.20000000,214.80000000
1764227742372688959,okx,orderbook,1764227742306000000,1764227742306000000,143.59275862,,market,,,,,,,,,,,,143.58775862,687.52000000,143.57775862,312.61000000,143.56775862,615.72000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,453.35000000,143.60775862,223.27000000,143.61775862,678.65000000,143.62775862,1009.55000000,143.63775862,606.85000000,2497.57000000,2971.67000000
1764227742385117000,bybit,orderbook,1764227742335000000,1764227742337000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,143.58198276,405.90000000,143.57198276,983.90000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,368.20000000,143.61198276,511.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1687.40000000,4135.50000000,4666.50000000
1764227742402258959,okx,orderbook,1764227742336000000,1764227742306000000,143.59275862,,market,,,,,,,,,,,,143.58775862,687.52000000,143.57775862,312.61000000,143.56775862,615.72000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,451.35000000,143.60775862,223.27000000,143.61775862,678.65000000,143.62775862,1009.55000000,143.63775862,606.85000000,2497.57000000,2969.67000000
1764227742402258959,okx,bbo,1764227742336000000,1764227742336000000,143.59275862,,market,,,,,,,,,,,,143.58775862,687.52000000,,,,,,,,,143.59775862,451.35000000,,,,,,,,,687.52000000,451.35000000
1764227742404840292,bybit,orderbook,1764227742356000000,1764227742357000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,143.58198276,405.90000000,143.57198276,984.00000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,368.20000000,143.61198276,511.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1826.60000000,4135.60000000,4805.70000000
1764227742417150209,binance,bbo,1764227742339000000,1764227742340000000,143.58793103,,market,,,,,,,,,,,,143.58293103,1418.83000000,,,,,,,,,143.59293103,458.35000000,,,,,,,,,1418.83000000,458.35000000
1764227742405347417,binance,trade,1764227742173000000,1764227742326000000,143.58293103,sell,market,,,2.30000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227742415374917,gate,orderbook,1764227742336000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,146.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,38.00000000,143.54000000,63.00000000,143.59000000,23.00000000,143.60000000,21.00000000,143.61000000,90.00000000,143.62000000,140.00000000,143.63000000,179.00000000,509.00000000,453.00000000
1764227742416276959,gate,trade,1764227742336000000,1764227742337000000,143.58000000,sell,market,,,4.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227742411833209,okx,orderbook,1764227742346000000,1764227742306000000,143.59275862,,market,,,,,,,,,,,,143.58775862,687.52000000,143.57775862,312.61000000,143.56775862,615.72000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,453.35000000,143.60775862,223.27000000,143.61775862,678.65000000,143.62775862,1009.55000000,143.63775862,606.85000000,2497.57000000,2971.67000000
1764227742411833209,okx,bbo,1764227742346000000,1764227742346000000,143.59275862,,market,,,,,,,,,,,,143.58775862,687.52000000,,,,,,,,,143.59775862,453.35000000,,,,,,,,,687.52000000,453.35000000
1764227742442933667,bybit,orderbook,1764227742389000000,1764227742397000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,143.58198276,405.90000000,143.57198276,984.00000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,368.20000000,143.61198276,511.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1826.60000000,4135.60000000,4805.70000000
1764227742442933709,gate,orderbook,1764227742365000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,38.00000000,143.54000000,63.00000000,143.59000000,23.00000000,143.60000000,34.00000000,143.61000000,90.00000000,143.62000000,140.00000000,143.63000000,179.00000000,489.00000000,466.00000000
1764227742426854959,gate,bbo,1764227742350000000,1764227742350000000,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,,,,,,,,,143.59000000,23.00000000,,,,,,,,,126.00000000,23.00000000
1764227742450453250,binance,orderbook,1764227742372000000,,143.58801724,,market,,,,,,,,,,,,143.58301724,1418.83000000,143.57301724,928.15000000,143.56301724,406.15000000,143.55301724,1249.79000000,143.54301724,1532.07000000,143.59301724,458.35000000,143.60301724,374.63000000,143.61301724,404.47000000,143.62301724,974.50000000,143.63301724,1667.80000000,5534.99000000,3879.75000000
1764227742454735917,bitget,orderbook,1764227742403000000,1764227742405000000,143.59104310,,market,,,,,,,,,,,,143.59054310,481.20000000,143.58954310,72.70000000,143.58854310,6.30000000,143.58754310,4.40000000,143.58654310,88.90000000,143.59154310,246.40000000,143.59354310,0.60000000,143.59554310,5.50000000,143.59754310,7.70000000,143.59954310,12.10000000,653.50000000,272.30000000
1764227742452297875,bitget,bbo,1764227742401000000,1764227742403000000,143.59104310,,market,,,,,,,,,,,,143.59054310,481.20000000,,,,,,,,,143.59154310,246.40000000,,,,,,,,,481.20000000,246.40000000
1764227742464514417,bybit,orderbook,1764227742412000000,1764227742417000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,143.58198276,405.90000000,143.57198276,984.00000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,368.20000000,143.61198276,511.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1826.60000000,4135.60000000,4805.70000000
1764227742468595792,gate,orderbook,1764227742389000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,38.00000000,143.54000000,63.00000000,143.59000000,23.00000000,143.60000000,34.00000000,143.61000000,90.00000000,143.62000000,130.00000000,143.63000000,144.00000000,489.00000000,421.00000000
1764227742471800084,okx,orderbook,1764227742406000000,1764227742406000000,143.59275862,,market,,,,,,,,,,,,143.58775862,687.52000000,143.57775862,312.61000000,143.56775862,615.72000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,453.35000000,143.60775862,223.27000000,143.61775862,678.66000000,143.62775862,1009.56000000,143.63775862,606.86000000,2497.57000000,2971.70000000
1764227742485142542,bybit,orderbook,1764227742434000000,1764227742437000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,143.58198276,405.90000000,143.57198276,984.00000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,368.20000000,143.61198276,511.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1826.60000000,4135.60000000,4805.70000000
1764227742492082542,binance,bbo,1764227742413000000,1764227742413000000,143.58801724,,market,,,,,,,,,,,,143.58301724,1418.90000000,,,,,,,,,143.59301724,458.35000000,,,,,,,,,1418.90000000,458.35000000
1764227742502359542,okx,orderbook,1764227742436000000,1764227742406000000,143.59275862,,market,,,,,,,,,,,,143.58775862,707.59000000,143.57775862,312.61000000,143.56775862,615.72000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,467.78000000,143.60775862,223.27000000,143.61775862,678.66000000,143.62775862,1009.56000000,143.63775862,606.86000000,2517.64000000,2986.13000000
1764227742502359542,okx,bbo,1764227742436000000,1764227742436000000,143.59275862,,market,,,,,,,,,,,,143.58775862,707.59000000,,,,,,,,,143.59775862,467.78000000,,,,,,,,,707.59000000,467.78000000
1764227742522812250,bybit,orderbook,1764227742475000000,1764227742477000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,143.58198276,405.90000000,143.57198276,984.00000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,378.70000000,143.61198276,511.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1826.60000000,4135.60000000,4816.20000000
1764227742513268667,bybit,bbo,1764227742465000000,1764227742468000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,,,,,,,,,143.60198276,378.70000000,,,,,,,,,1019.10000000,378.70000000
1764227742518650834,binance,bbo,1764227742441000000,1764227742441000000,143.58801724,,market,,,,,,,,,,,,143.58301724,1418.90000000,,,,,,,,,143.59301724,458.33000000,,,,,,,,,1418.90000000,458.33000000
1764227742521005750,okx,orderbook,1764227742456000000,1764227742406000000,143.59275862,,market,,,,,,,,,,,,143.58775862,707.87000000,143.57775862,312.61000000,143.56775862,615.72000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,469.80000000,143.60775862,223.27000000,143.61775862,678.66000000,143.62775862,1009.56000000,143.63775862,606.86000000,2517.92000000,2988.15000000
1764227742521005750,okx,bbo,1764227742456000000,1764227742456000000,143.59275862,,market,,,,,,,,,,,,143.58775862,707.87000000,,,,,,,,,143.59775862,469.80000000,,,,,,,,,707.87000000,469.80000000
1764227742556313500,binance,orderbook,1764227742478000000,,143.58801724,,market,,,,,,,,,,,,143.58301724,1418.90000000,143.57301724,928.08000000,143.56301724,438.58000000,143.55301724,1269.79000000,143.54301724,1497.08000000,143.59301724,458.33000000,143.60301724,374.63000000,143.61301724,404.47000000,143.62301724,974.50000000,143.63301724,1667.80000000,5552.43000000,3879.73000000
1764227742550999250,gate,orderbook,1764227742472000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,38.00000000,143.54000000,63.00000000,143.59000000,23.00000000,143.60000000,34.00000000,143.61000000,90.00000000,143.62000000,130.00000000,143.63000000,144.00000000,489.00000000,421.00000000
1764227742551858917,mexc,trade,1764227742382000000,1764227742382000000,143.59000000,sell,market,,,22.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227742563804875,bybit,orderbook,1764227742515000000,1764227742517000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,143.58198276,405.90000000,143.57198276,984.10000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,378.70000000,143.61198276,511.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1687.40000000,4135.70000000,4677.00000000
1764227742572376542,okx,orderbook,1764227742506000000,1764227742506000000,143.59275862,,market,,,,,,,,,,,,143.58775862,707.87000000,143.57775862,312.62000000,143.56775862,615.71000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,469.80000000,143.60775862,223.26000000,143.61775862,678.66000000,143.62775862,1019.95000000,143.63775862,606.86000000,2517.92000000,2998.53000000
1764227742568029959,mexc,orderbook,1764227742513000000,1764227742513000000,143.59500000,,market,,,,,,,,,,,,143.59000000,15400.00000000,143.58000000,9970.00000000,143.57000000,4362.00000000,143.56000000,30816.00000000,143.55000000,17545.00000000,143.60000000,5806.00000000,143.61000000,4279.00000000,143.62000000,4620.00000000,143.63000000,29132.00000000,143.64000000,22826.00000000,78093.00000000,66663.00000000
1764227742584047042,bybit,orderbook,1764227742525000000,1764227742537000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,143.58198276,405.90000000,143.57198276,984.10000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,378.70000000,143.61198276,511.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1687.40000000,4135.70000000,4677.00000000
1764227742608144542,bitget,orderbook,1764227742554000000,1764227742556000000,143.59104310,,market,,,,,,,,,,,,143.59054310,481.20000000,143.58954310,72.70000000,143.58854310,6.30000000,143.58754310,4.40000000,143.58654310,88.90000000,143.59154310,246.40000000,143.59354310,0.60000000,143.59554310,5.50000000,143.59754310,7.70000000,143.59954310,12.10000000,653.50000000,272.30000000
1764227742610776667,okx,orderbook,1764227742546000000,1764227742506000000,143.59275862,,market,,,,,,,,,,,,143.58775862,707.87000000,143.57775862,312.62000000,143.56775862,615.71000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,469.81000000,143.60775862,223.26000000,143.61775862,678.66000000,143.62775862,1019.95000000,143.63775862,606.86000000,2517.92000000,2998.54000000
1764227742610776667,okx,bbo,1764227742546000000,1764227742546000000,143.59275862,,market,,,,,,,,,,,,143.58775862,707.87000000,,,,,,,,,143.59775862,469.81000000,,,,,,,,,707.87000000,469.81000000
1764227742624383875,bybit,orderbook,1764227742576000000,1764227742577000000,143.59698276,,market,,,,,,,,,,,,143.59198276,1019.10000000,143.58198276,405.90000000,143.57198276,984.10000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,378.70000000,143.61198276,541.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1687.40000000,4135.70000000,4707.00000000
1764227742634418500,bybit,trade,1764227742586000000,1764227742587000000,143.59198276,sell,market,,,2.50000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227742663179625,bybit,orderbook,1764227742610000000,1764227742617000000,143.59698276,,market,,,,,,,,,,,,143.59198276,975.30000000,143.58198276,405.90000000,143.57198276,984.10000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,378.70000000,143.61198276,541.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1687.40000000,4091.90000000,4707.00000000
1764227742644025917,bybit,bbo,1764227742594000000,1764227742597000000,143.59698276,,market,,,,,,,,,,,,143.59198276,975.30000000,,,,,,,,,143.60198276,378.70000000,,,,,,,,,975.30000000,378.70000000
1764227742660024917,binance,orderbook,1764227742582000000,,143.58801724,,market,,,,,,,,,,,,143.58301724,1418.90000000,143.57301724,948.97000000,143.56301724,438.58000000,143.55301724,1269.79000000,143.54301724,1476.23000000,143.59301724,458.33000000,143.60301724,374.63000000,143.61301724,404.47000000,143.62301724,974.50000000,143.63301724,1667.80000000,5552.47000000,3879.73000000
1764227742651433750,okx,orderbook,1764227742586000000,1764227742506000000,143.59275862,,market,,,,,,,,,,,,143.58775862,650.00000000,143.57775862,312.62000000,143.56775862,615.71000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,469.81000000,143.60775862,223.26000000,143.61775862,678.66000000,143.62775862,1019.95000000,143.63775862,606.86000000,2460.05000000,2998.54000000
1764227742651433750,okx,bbo,1764227742586000000,1764227742586000000,143.59275862,,market,,,,,,,,,,,,143.58775862,650.00000000,,,,,,,,,143.59775862,469.81000000,,,,,,,,,650.00000000,469.81000000
1764227742682465334,bybit,orderbook,1764227742631000000,1764227742637000000,143.59698276,,market,,,,,,,,,,,,143.59198276,901.80000000,143.58198276,405.90000000,143.57198276,984.10000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,416.80000000,143.61198276,541.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1687.40000000,4018.40000000,4745.10000000
1764227742674993875,bybit,bbo,1764227742623000000,1764227742627000000,143.59698276,,market,,,,,,,,,,,,143.59198276,901.80000000,,,,,,,,,143.60198276,416.80000000,,,,,,,,,901.80000000,416.80000000
1764227742669616250,binance,trade,1764227742438000000,1764227742591000000,143.59301724,buy,market,,,0.10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227742681488959,okx,orderbook,1764227742616000000,1764227742606000000,143.59275862,,market,,,,,,,,,,,,143.58775862,468.24000000,143.57775862,312.62000000,143.56775862,615.71000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,469.81000000,143.60775862,223.26000000,143.61775862,678.66000000,143.62775862,1019.95000000,143.63775862,606.86000000,2278.29000000,2998.54000000
1764227742681488959,okx,bbo,1764227742616000000,1764227742616000000,143.59275862,,market,,,,,,,,,,,,143.58775862,468.24000000,,,,,,,,,143.59775862,469.81000000,,,,,,,,,468.24000000,469.81000000
1764227742691001875,okx,orderbook,1764227742626000000,1764227742606000000,143.59275862,,market,,,,,,,,,,,,143.58775862,463.24000000,143.57775862,312.62000000,143.56775862,615.71000000,143.55775862,510.63000000,143.54775862,371.09000000,143.59775862,469.81000000,143.60775862,223.26000000,143.61775862,678.66000000,143.62775862,1019.95000000,143.63775862,606.86000000,2273.29000000,2998.54000000
1764227742691001875,okx,bbo,1764227742626000000,1764227742626000000,143.59275862,,market,,,,,,,,,,,,143.58775862,463.24000000,,,,,,,,,143.59775862,469.81000000,,,,,,,,,463.24000000,469.81000000
1764227742718770709,binance,bbo,1764227742639000000,1764227742639000000,143.58801724,,market,,,,,,,,,,,,143.58301724,1416.34000000,,,,,,,,,143.59301724,458.33000000,,,,,,,,,1416.34000000,458.33000000
1764227742724130917,bybit,orderbook,1764227742675000000,1764227742677000000,143.59698276,,market,,,,,,,,,,,,143.59198276,901.80000000,143.58198276,405.90000000,143.57198276,984.10000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,416.80000000,143.61198276,541.60000000,143.62198276,1136.60000000,143.63198276,962.70000000,143.64198276,1687.40000000,4018.40000000,4745.10000000
1764227742743509209,bybit,orderbook,1764227742693000000,1764227742698000000,143.59698276,,market,,,,,,,,,,,,143.59198276,901.80000000,143.58198276,405.90000000,143.57198276,984.10000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,416.80000000,143.61198276,541.60000000,143.62198276,1136.60000000,143.63198276,962.80000000,143.64198276,1826.50000000,4018.40000000,4884.30000000
1764227742755209917,bitget,orderbook,1764227742704000000,1764227742706000000,143.59104310,,market,,,,,,,,,,,,143.59054310,481.20000000,143.58954310,72.70000000,143.58854310,6.30000000,143.58754310,4.40000000,143.58654310,88.90000000,143.59154310,246.40000000,143.59354310,0.60000000,143.59554310,5.50000000,143.59754310,7.70000000,143.59954310,12.10000000,653.50000000,272.30000000
1764227742763753000,bybit,orderbook,1764227742716000000,1764227742717000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1826.50000000,4018.40000000,4884.30000000
1764227742780955709,binance,orderbook,1764227742702000000,,143.58821739,,market,,,,,,,,,,,,143.58321739,1416.34000000,143.57321739,948.97000000,143.56321739,438.58000000,143.55321739,1269.58000000,143.54321739,1476.23000000,143.59321739,458.33000000,143.60321739,374.67000000,143.61321739,404.47000000,143.62321739,974.50000000,143.63321739,1667.80000000,5549.70000000,3879.77000000
1764227742775619500,gate,orderbook,1764227742698000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,38.00000000,143.54000000,63.00000000,143.59000000,37.00000000,143.60000000,34.00000000,143.61000000,90.00000000,143.62000000,130.00000000,143.63000000,144.00000000,489.00000000,435.00000000
1764227742775604542,gate,bbo,1764227742698000000,1764227742699000000,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,,,,,,,,,143.59000000,37.00000000,,,,,,,,,126.00000000,37.00000000
1764227742773138750,okx,orderbook,1764227742706000000,1764227742706000000,143.59282609,,market,,,,,,,,,,,,143.58782609,463.24000000,143.57782609,312.61000000,143.56782609,615.72000000,143.55782609,510.63000000,143.54782609,372.47000000,143.59782609,469.81000000,143.60782609,223.27000000,143.61782609,678.90000000,143.62782609,1019.95000000,143.63782609,606.86000000,2274.67000000,2998.79000000
1764227742767041000,mexc,orderbook,1764227742514000000,1764227742514000000,143.59500000,,market,,,,,,,,,,,,143.59000000,15400.00000000,143.58000000,9970.00000000,143.57000000,5438.00000000,143.56000000,36463.00000000,143.55000000,17545.00000000,143.60000000,5806.00000000,143.61000000,4279.00000000,143.62000000,4620.00000000,143.63000000,31382.00000000,143.64000000,22826.00000000,84816.00000000,68913.00000000
1764227742821919792,okx,orderbook,1764227742756000000,1764227742706000000,143.59282609,,market,,,,,,,,,,,,143.58782609,541.24000000,143.57782609,312.61000000,143.56782609,615.72000000,143.55782609,510.63000000,143.54782609,372.47000000,143.59782609,469.67000000,143.60782609,223.27000000,143.61782609,678.90000000,143.62782609,1019.95000000,143.63782609,606.86000000,2352.67000000,2998.65000000
1764227742821919792,okx,bbo,1764227742756000000,1764227742756000000,143.59282609,,market,,,,,,,,,,,,143.58782609,541.24000000,,,,,,,,,143.59782609,469.67000000,,,,,,,,,541.24000000,469.67000000
1764227742810200625,okx,trade,1764227742744000000,,143.59782609,buy,market,,,0.14000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227742835034500,binance,bbo,1764227742757000000,1764227742757000000,143.58821739,,market,,,,,,,,,,,,143.58321739,1416.34000000,,,,,,,,,143.59321739,458.76000000,,,,,,,,,1416.34000000,458.76000000
1764227742830525250,okx,orderbook,1764227742766000000,1764227742706000000,143.59282609,,market,,,,,,,,,,,,143.58782609,541.24000000,143.57782609,312.61000000,143.56782609,615.72000000,143.55782609,510.63000000,143.54782609,372.47000000,143.59782609,470.54000000,143.60782609,223.27000000,143.61782609,678.90000000,143.62782609,1019.95000000,143.63782609,606.86000000,2352.67000000,2999.52000000
1764227742830525250,okx,bbo,1764227742766000000,1764227742766000000,143.59282609,,market,,,,,,,,,,,,143.58782609,541.24000000,,,,,,,,,143.59782609,470.54000000,,,,,,,,,541.24000000,470.54000000
1764227742842823250,bybit,orderbook,1764227742792000000,1764227742798000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1687.30000000,4018.40000000,4745.10000000
1764227742862834250,binance,bbo,1764227742783000000,1764227742784000000,143.58821739,,market,,,,,,,,,,,,143.58321739,1416.34000000,,,,,,,,,143.59321739,458.66000000,,,,,,,,,1416.34000000,458.66000000
1764227742864171292,bybit,orderbook,1764227742811000000,1764227742818000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1687.30000000,4018.40000000,4745.10000000
1764227742867574084,binance,bbo,1764227742789000000,1764227742789000000,143.58821739,,market,,,,,,,,,,,,143.58321739,1409.40000000,,,,,,,,,143.59321739,458.66000000,,,,,,,,,1409.40000000,458.66000000
1764227742867585250,binance,trade,1764227742780000000,1764227742790000000,143.59321739,buy,market,,,0.10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227742870979834,gate,orderbook,1764227742791000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,38.00000000,143.54000000,63.00000000,143.59000000,37.00000000,143.60000000,34.00000000,143.61000000,90.00000000,143.62000000,130.00000000,143.63000000,144.00000000,489.00000000,435.00000000
1764227742880563459,okx,orderbook,1764227742816000000,1764227742806000000,143.59282609,,market,,,,,,,,,,,,143.58782609,463.24000000,143.57782609,312.61000000,143.56782609,615.72000000,143.55782609,510.63000000,143.54782609,372.47000000,143.59782609,470.88000000,143.60782609,223.27000000,143.61782609,678.90000000,143.62782609,1019.95000000,143.63782609,606.86000000,2274.67000000,2999.86000000
1764227742880563459,okx,bbo,1764227742816000000,1764227742816000000,143.59282609,,market,,,,,,,,,,,,143.58782609,463.24000000,,,,,,,,,143.59782609,470.88000000,,,,,,,,,463.24000000,470.88000000
1764227742864168959,mexc,trade,1764227742809000000,1764227742809000000,143.59000000,sell,market,,,186.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
